"gene","log2FC","pvalue","padj","pct.1","pct.2","method","contrast"
"Slc7a11",3.31353855488701,4.92206637963688e-87,9.66841498952072e-83,0.185,0.021,"macrophage_FindMarkers","Sepsis vs Sham"
"Eif3j1",0.981810105887385,1.28461277648091e-86,2.52336487684146e-82,0.646,0.364,"macrophage_FindMarkers","Sepsis vs Sham"
"Asah1",-1.58958091171411,1.44452524153578e-86,2.83748093194874e-82,0.356,0.575,"macrophage_FindMarkers","Sepsis vs Sham"
"Rps27",-0.527399046537094,2.26414435768762e-86,4.44745876180579e-82,0.956,0.92,"macrophage_FindMarkers","Sepsis vs Sham"
"Ptpn18",-0.903462337686974,2.31413198165347e-86,4.54564945156192e-82,0.731,0.804,"macrophage_FindMarkers","Sepsis vs Sham"
"Timd4",-3.91319018664848,3.30482738415473e-86,6.49167243069515e-82,0.041,0.27,"macrophage_FindMarkers","Sepsis vs Sham"
"Snx18",1.05730740145645,3.89673317820521e-86,7.65435298194849e-82,0.537,0.253,"macrophage_FindMarkers","Sepsis vs Sham"
"Lmna",0.979854111753135,4.0042360009762e-86,7.86552077671755e-82,0.859,0.622,"macrophage_FindMarkers","Sepsis vs Sham"
"Tmsb4x",-0.495222957555529,3.67672548914323e-85,7.22219187832405e-81,0.993,0.996,"macrophage_FindMarkers","Sepsis vs Sham"
"Snx5",-1.28390608223488,3.73313801966751e-85,7.33300301203289e-81,0.515,0.68,"macrophage_FindMarkers","Sepsis vs Sham"
"Clec12a",-2.12619325394324,1.22180475300105e-84,2.39999107631996e-80,0.153,0.411,"macrophage_FindMarkers","Sepsis vs Sham"
"Psmc1",1.24206471537898,1.54127545562357e-84,3.02752737748137e-80,0.442,0.177,"macrophage_FindMarkers","Sepsis vs Sham"
"Lmo2",-2.09330631946463,2.6025364647312e-84,5.11216237767149e-80,0.236,0.466,"macrophage_FindMarkers","Sepsis vs Sham"
"Slc13a3",2.99572522021719,3.22178576851991e-84,6.32855378510367e-80,0.226,0.043,"macrophage_FindMarkers","Sepsis vs Sham"
"Eif2s2",0.93326889563013,6.23256554276138e-84,1.22426284956462e-79,0.706,0.466,"macrophage_FindMarkers","Sepsis vs Sham"
"H2afv",-1.97695145397873,1.09790945281572e-83,2.15662353816593e-79,0.162,0.421,"macrophage_FindMarkers","Sepsis vs Sham"
"Tnip3",2.44204284936801,1.74467667688812e-83,3.42706839641133e-79,0.249,0.053,"macrophage_FindMarkers","Sepsis vs Sham"
"Ppa1",1.58394282129276,1.8345501631158e-83,3.60360688540837e-79,0.33,0.096,"macrophage_FindMarkers","Sepsis vs Sham"
"Polr2l",1.13166859916621,1.95852526168598e-83,3.84713117152978e-79,0.554,0.265,"macrophage_FindMarkers","Sepsis vs Sham"
"Npc2",-0.778518901119423,3.38001254829265e-83,6.63935864861126e-79,0.757,0.821,"macrophage_FindMarkers","Sepsis vs Sham"
"Ranbp1",0.979047527438037,4.38647419743115e-83,8.61635126601401e-79,0.644,0.379,"macrophage_FindMarkers","Sepsis vs Sham"
"Wfdc17",1.42464243479838,1.16007148083125e-82,2.27872840979683e-78,0.868,0.716,"macrophage_FindMarkers","Sepsis vs Sham"
"Krtcap2",0.910333666555818,1.72470066959649e-82,3.38782952528839e-78,0.721,0.48,"macrophage_FindMarkers","Sepsis vs Sham"
"Rps17",0.655510844933286,1.87700098499259e-82,3.68699303482095e-78,0.882,0.784,"macrophage_FindMarkers","Sepsis vs Sham"
"Serpinf1",-2.97638312089867,2.72957223744706e-82,5.36169874601727e-78,0.059,0.291,"macrophage_FindMarkers","Sepsis vs Sham"
"Rnase4",-1.8844717098329,1.60710472202212e-81,3.15683580546804e-77,0.282,0.509,"macrophage_FindMarkers","Sepsis vs Sham"
"Abca9",-2.94157952874078,4.10743654753286e-81,8.0682376103188e-77,0.09,0.331,"macrophage_FindMarkers","Sepsis vs Sham"
"Slc2a1",1.99366942128873,5.36188006723771e-81,1.0532341016075e-76,0.243,0.054,"macrophage_FindMarkers","Sepsis vs Sham"
"Osgin2",2.08861285323543,8.39618997705543e-81,1.649263597193e-76,0.273,0.069,"macrophage_FindMarkers","Sepsis vs Sham"
"Ly6c1",2.16941608499248,1.50356293500287e-80,2.95344867322615e-76,0.267,0.064,"macrophage_FindMarkers","Sepsis vs Sham"
"Fyb",0.660909246751225,3.92919618774926e-80,7.71812007159587e-76,0.863,0.66,"macrophage_FindMarkers","Sepsis vs Sham"
"Cpd",1.4432513527182,5.34299282337081e-80,1.04952408029473e-75,0.387,0.144,"macrophage_FindMarkers","Sepsis vs Sham"
"Mcl1",0.71905262344925,8.00084246557994e-80,1.57160548551387e-75,0.956,0.852,"macrophage_FindMarkers","Sepsis vs Sham"
"Gm42418",0.8308656844626,8.67606721650048e-80,1.70423988333719e-75,1,1,"macrophage_FindMarkers","Sepsis vs Sham"
"1110008P14Rik",1.72744702669994,1.5567786171493e-79,3.05798023766636e-75,0.345,0.116,"macrophage_FindMarkers","Sepsis vs Sham"
"Capg",1.00246248326855,4.94169124560469e-79,9.70696411374129e-75,0.615,0.347,"macrophage_FindMarkers","Sepsis vs Sham"
"Dynll1",0.641939511525857,6.83841416266182e-79,1.34326969397166e-74,0.886,0.699,"macrophage_FindMarkers","Sepsis vs Sham"
"Snhg1",0.937519741413464,7.06921360365992e-79,1.38860562816692e-74,0.787,0.539,"macrophage_FindMarkers","Sepsis vs Sham"
"H3f3b",0.720340609706397,8.17824372085955e-79,1.60645241408844e-74,0.995,0.963,"macrophage_FindMarkers","Sepsis vs Sham"
"Rnf149",1.37871496057116,1.10029794686205e-78,2.16131525702113e-74,0.39,0.148,"macrophage_FindMarkers","Sepsis vs Sham"
"Lrrc25",0.848216341510429,1.31237567999786e-78,2.57789954821979e-74,0.726,0.502,"macrophage_FindMarkers","Sepsis vs Sham"
"Fbl",1.0196363618972,2.692928006963e-77,5.28971848407742e-73,0.541,0.273,"macrophage_FindMarkers","Sepsis vs Sham"
"Mdm2",1.11821802328214,4.15450130209643e-77,8.16068690770801e-73,0.564,0.285,"macrophage_FindMarkers","Sepsis vs Sham"
"Noct",2.47493468236891,5.45958914165648e-77,1.07242709509558e-72,0.212,0.039,"macrophage_FindMarkers","Sepsis vs Sham"
"Polr2f",1.01578707822163,1.27371577990778e-76,2.50195990647285e-72,0.584,0.314,"macrophage_FindMarkers","Sepsis vs Sham"
"Tmed5",0.944624958441464,2.59601864508196e-76,5.0993594245345e-72,0.65,0.384,"macrophage_FindMarkers","Sepsis vs Sham"
"1110038B12Rik",1.27114916026899,4.04036949510795e-76,7.93649779924054e-72,0.51,0.248,"macrophage_FindMarkers","Sepsis vs Sham"
"Pfn1",0.567558207495439,4.8768289746253e-76,9.57955515485648e-72,0.91,0.838,"macrophage_FindMarkers","Sepsis vs Sham"
"Oaz1",-0.621044984823284,6.14791954571259e-76,1.20763583636432e-71,0.824,0.849,"macrophage_FindMarkers","Sepsis vs Sham"
"Smagp",-1.65165487657351,1.26652226665937e-75,2.487829688399e-71,0.299,0.513,"macrophage_FindMarkers","Sepsis vs Sham"
"Stard8",-2.83927044479844,1.73776627623268e-75,3.41349429640386e-71,0.102,0.326,"macrophage_FindMarkers","Sepsis vs Sham"
"Ybx3",1.15963620185047,2.66486196320014e-75,5.23458835431404e-71,0.451,0.196,"macrophage_FindMarkers","Sepsis vs Sham"
"Ecm1",1.30300764833332,4.22370813908551e-75,8.29662989760566e-71,0.509,0.253,"macrophage_FindMarkers","Sepsis vs Sham"
"Uqcc2",0.919050432693026,9.73314986889304e-75,1.91188262874666e-70,0.645,0.382,"macrophage_FindMarkers","Sepsis vs Sham"
"Slc9a9",-2.83959683294411,4.13426277957621e-74,8.12093237792156e-70,0.09,0.312,"macrophage_FindMarkers","Sepsis vs Sham"
"Rplp2",0.466769571657546,1.38155433952832e-73,2.71378718913548e-69,0.945,0.878,"macrophage_FindMarkers","Sepsis vs Sham"
"Cd83",-1.44917056277704,1.31944826679269e-72,2.59179223046088e-68,0.411,0.608,"macrophage_FindMarkers","Sepsis vs Sham"
"Ms4a4a",2.17177055153386,1.4915584738025e-72,2.92986831009024e-68,0.224,0.047,"macrophage_FindMarkers","Sepsis vs Sham"
"Jdp2",1.24013181960601,2.12804447134377e-72,4.18011775506057e-68,0.415,0.169,"macrophage_FindMarkers","Sepsis vs Sham"
"Sgms1",0.793734253224212,6.31093349096541e-72,1.23965666563033e-67,0.499,0.233,"macrophage_FindMarkers","Sepsis vs Sham"
"Ddx21",0.851142723613991,7.46416347279415e-72,1.46618563096095e-67,0.605,0.337,"macrophage_FindMarkers","Sepsis vs Sham"
"Ptp4a2",-1.19939763929151,1.30177090085269e-71,2.55706858054493e-67,0.525,0.685,"macrophage_FindMarkers","Sepsis vs Sham"
"Lrrc59",1.20660205558503,1.55670400868168e-71,3.05783368425343e-67,0.433,0.192,"macrophage_FindMarkers","Sepsis vs Sham"
"Otulinl",-1.92278982584242,2.15432554356302e-71,4.23174166522085e-67,0.189,0.411,"macrophage_FindMarkers","Sepsis vs Sham"
"Uqcrq",0.652569674325509,5.50688065176467e-71,1.08171656642613e-66,0.811,0.643,"macrophage_FindMarkers","Sepsis vs Sham"
"Zfp593",1.33920675000457,1.23802555660694e-70,2.43185360084301e-66,0.348,0.127,"macrophage_FindMarkers","Sepsis vs Sham"
"Il4ra",1.04300710109801,3.38601843207399e-70,6.65115600612293e-66,0.513,0.255,"macrophage_FindMarkers","Sepsis vs Sham"
"Rps25",0.507601477315945,4.16903541285692e-70,8.18923626147485e-66,0.929,0.835,"macrophage_FindMarkers","Sepsis vs Sham"
"Nolc1",1.1277697224504,5.54556420675891e-70,1.08931517713365e-65,0.399,0.159,"macrophage_FindMarkers","Sepsis vs Sham"
"Tmem59",-1.42132002652375,7.96983378706572e-70,1.56551445079332e-65,0.383,0.568,"macrophage_FindMarkers","Sepsis vs Sham"
"Tgfbr2",-1.86942906261037,8.02100616766478e-70,1.57556624151439e-65,0.242,0.459,"macrophage_FindMarkers","Sepsis vs Sham"
"Entpd1",-2.40779759344859,1.97967383879307e-69,3.88867332154122e-65,0.11,0.327,"macrophage_FindMarkers","Sepsis vs Sham"
"Nhp2",1.16204984598694,2.82482632461372e-69,5.54880634943872e-65,0.49,0.24,"macrophage_FindMarkers","Sepsis vs Sham"
"Atp5e",0.555345955020139,3.33740583080913e-69,6.55566627345837e-65,0.909,0.804,"macrophage_FindMarkers","Sepsis vs Sham"
"Cfl1",0.450422435564697,3.62925081433313e-69,7.12893737459458e-65,0.938,0.866,"macrophage_FindMarkers","Sepsis vs Sham"
"Lair1",-1.94468490898454,8.16915019608755e-69,1.60466617301748e-64,0.213,0.432,"macrophage_FindMarkers","Sepsis vs Sham"
"Tmem189",1.01118440982166,1.90898103812913e-68,3.74981145319705e-64,0.442,0.199,"macrophage_FindMarkers","Sepsis vs Sham"
"Gm2a",-1.76262583492023,3.60018449055811e-68,7.07184239480329e-64,0.248,0.463,"macrophage_FindMarkers","Sepsis vs Sham"
"Selenos",0.91100892869011,5.31960557512792e-68,1.04493012312238e-63,0.593,0.353,"macrophage_FindMarkers","Sepsis vs Sham"
"Clta",-0.610649042825848,5.58506827228038e-68,1.09707496072403e-63,0.85,0.862,"macrophage_FindMarkers","Sepsis vs Sham"
"Prdx5",0.819283866932672,9.8428495061621e-68,1.93343092849542e-63,0.782,0.633,"macrophage_FindMarkers","Sepsis vs Sham"
"Hspb1",2.06459671820054,1.16368143714855e-67,2.2858194469909e-63,0.384,0.16,"macrophage_FindMarkers","Sepsis vs Sham"
"Ftsj3",1.54914741223474,1.31039777430107e-67,2.57401434805959e-63,0.281,0.086,"macrophage_FindMarkers","Sepsis vs Sham"
"Rps15",0.568166023446453,1.76450746380505e-67,3.46602201115227e-63,0.874,0.77,"macrophage_FindMarkers","Sepsis vs Sham"
"Chd7",1.1023772763462,2.53428457082871e-67,4.97809518247884e-63,0.381,0.152,"macrophage_FindMarkers","Sepsis vs Sham"
"Eef1g",0.812893518893647,2.95265509413297e-67,5.79990040140539e-63,0.722,0.541,"macrophage_FindMarkers","Sepsis vs Sham"
"Id2",1.12271196571486,4.28887823619822e-67,8.42464351936417e-63,0.698,0.441,"macrophage_FindMarkers","Sepsis vs Sham"
"Rps29",-0.355698628194778,7.91862848920048e-67,1.55545619413365e-62,0.989,0.975,"macrophage_FindMarkers","Sepsis vs Sham"
"Cmah",-3.82791088680697,8.72762328443626e-67,1.71436704176181e-62,0.021,0.204,"macrophage_FindMarkers","Sepsis vs Sham"
"Psmb3",0.834869672454593,2.03315898540448e-66,3.99373419503002e-62,0.667,0.437,"macrophage_FindMarkers","Sepsis vs Sham"
"Mettl1",1.97367733072141,2.09734453058708e-66,4.11981386143221e-62,0.215,0.05,"macrophage_FindMarkers","Sepsis vs Sham"
"Dusp2",1.73218618637094,2.44524276347757e-66,4.80319036029899e-62,0.437,0.214,"macrophage_FindMarkers","Sepsis vs Sham"
"Hexb",-1.59192642998522,3.58518820625242e-66,7.04238519354164e-62,0.338,0.534,"macrophage_FindMarkers","Sepsis vs Sham"
"Rnaset2a",-1.30437206058009,3.60743953141403e-66,7.08609347155659e-62,0.434,0.589,"macrophage_FindMarkers","Sepsis vs Sham"
"Marcks",-0.954206032657292,1.36216637889517e-65,2.67570341806379e-61,0.743,0.795,"macrophage_FindMarkers","Sepsis vs Sham"
"Emilin2",0.845399894073599,1.84100545024511e-65,3.61628700591647e-61,0.389,0.161,"macrophage_FindMarkers","Sepsis vs Sham"
"Ctla2a",2.09350178552101,2.14982577652629e-65,4.22290277283059e-61,0.306,0.108,"macrophage_FindMarkers","Sepsis vs Sham"
"Cct2",0.815614346704657,2.34631278488371e-65,4.60886220334708e-61,0.62,0.376,"macrophage_FindMarkers","Sepsis vs Sham"
"Sulf2",-3.30326945194807,2.72033173997696e-65,5.34354763683674e-61,0.047,0.236,"macrophage_FindMarkers","Sepsis vs Sham"
"Marco",5.92140791399999,4.41522529310594e-65,8.672827043248e-61,0.116,0.007,"macrophage_FindMarkers","Sepsis vs Sham"
"Rab3il1",-1.63278112091658,7.48069933060172e-65,1.4694337695101e-60,0.309,0.505,"macrophage_FindMarkers","Sepsis vs Sham"
"Mphosph10",1.54700139621826,7.49762543009479e-65,1.47275856323352e-60,0.317,0.111,"macrophage_FindMarkers","Sepsis vs Sham"
"Cstb",0.71284163813875,9.94977730899348e-65,1.95443475680559e-60,0.819,0.613,"macrophage_FindMarkers","Sepsis vs Sham"
"Ist1",0.885943476325735,1.8348085951766e-64,3.6041145235054e-60,0.463,0.214,"macrophage_FindMarkers","Sepsis vs Sham"
"Slc16a3",2.39299292206587,3.11617369075058e-64,6.12109998074136e-60,0.166,0.027,"macrophage_FindMarkers","Sepsis vs Sham"
"H2afz",-0.837113551363061,4.49433788549999e-64,8.82822790848763e-60,0.781,0.806,"macrophage_FindMarkers","Sepsis vs Sham"
"Mydgf",0.89367924055449,1.33911013201374e-63,2.63041403231459e-59,0.596,0.355,"macrophage_FindMarkers","Sepsis vs Sham"
"Gna13",0.597482566933187,1.40084738585204e-63,2.75168452002917e-59,0.76,0.513,"macrophage_FindMarkers","Sepsis vs Sham"
"Tet2",1.11343513900706,1.59965768121923e-63,3.14220758321892e-59,0.408,0.179,"macrophage_FindMarkers","Sepsis vs Sham"
"Sde2",0.900441877241817,1.73974108826954e-63,3.41737341968786e-59,0.621,0.374,"macrophage_FindMarkers","Sepsis vs Sham"
"Anxa5",-0.89002643956895,2.08458114921625e-63,4.09474275140548e-59,0.675,0.747,"macrophage_FindMarkers","Sepsis vs Sham"
"Dusp16",1.29070894852422,2.50131805155522e-63,4.91333904866991e-59,0.349,0.143,"macrophage_FindMarkers","Sepsis vs Sham"
"Scp2",-1.27463079238963,2.60393518932484e-63,5.11490989239078e-59,0.413,0.576,"macrophage_FindMarkers","Sepsis vs Sham"
"Tmem50a",-1.33828937454363,7.33317338451022e-63,1.44045524791934e-58,0.409,0.577,"macrophage_FindMarkers","Sepsis vs Sham"
"Abl2",0.982868654769954,7.49338508206713e-63,1.47192563167045e-58,0.389,0.162,"macrophage_FindMarkers","Sepsis vs Sham"
"Zfand2a",1.70625030298882,7.50172105927466e-63,1.47356306767332e-58,0.245,0.072,"macrophage_FindMarkers","Sepsis vs Sham"
"Cndp2",0.724405730845989,9.02954940056876e-63,1.77367438875372e-58,0.657,0.417,"macrophage_FindMarkers","Sepsis vs Sham"
"Cox7a2l",-1.32166541859713,1.15636054923815e-62,2.27143902686849e-58,0.406,0.567,"macrophage_FindMarkers","Sepsis vs Sham"
"Clec10a",-3.68854354612218,1.40348583942898e-62,2.75686723439035e-58,0.049,0.232,"macrophage_FindMarkers","Sepsis vs Sham"
"Rbm3",0.601422012989664,1.48434093662013e-62,2.91569090180293e-58,0.824,0.669,"macrophage_FindMarkers","Sepsis vs Sham"
"Plscr1",2.50502164902429,1.80197335822517e-62,3.5396162675617e-58,0.173,0.034,"macrophage_FindMarkers","Sepsis vs Sham"
"Card19",0.927329748788349,2.07757696543877e-62,4.08098443321137e-58,0.582,0.342,"macrophage_FindMarkers","Sepsis vs Sham"
"Gm5150",3.40148179283331,8.52367199555396e-62,1.67430489008666e-57,0.109,0.006,"macrophage_FindMarkers","Sepsis vs Sham"
"Ssr4",0.801823617159035,1.30839674153618e-61,2.57008371939952e-57,0.735,0.591,"macrophage_FindMarkers","Sepsis vs Sham"
"Rps26",0.485415661753718,3.33982736807166e-61,6.56042289910317e-57,0.942,0.846,"macrophage_FindMarkers","Sepsis vs Sham"
"Ddx5",-0.599868585656315,3.93449258677007e-61,7.72852378819245e-57,0.936,0.914,"macrophage_FindMarkers","Sepsis vs Sham"
"Tspo",0.812183086441226,4.58862883460412e-61,9.01344361981287e-57,0.78,0.694,"macrophage_FindMarkers","Sepsis vs Sham"
"Klra2",1.65774975732285,5.13813937339462e-61,1.00928471711591e-56,0.232,0.063,"macrophage_FindMarkers","Sepsis vs Sham"
"Cltc",-1.10765354189197,1.0997467806845e-60,2.16023260129857e-56,0.673,0.748,"macrophage_FindMarkers","Sepsis vs Sham"
"Abtb2",2.64373066944066,1.17023184290052e-60,2.2986864090095e-56,0.137,0.019,"macrophage_FindMarkers","Sepsis vs Sham"
"Txnrd1",0.826011083052944,1.20747103099538e-60,2.37183534618422e-56,0.48,0.24,"macrophage_FindMarkers","Sepsis vs Sham"
"Sft2d2",-2.7997136320663,1.61213275878475e-60,3.16671237808089e-56,0.075,0.266,"macrophage_FindMarkers","Sepsis vs Sham"
"Siglece",1.06617046695459,1.62012975790802e-60,3.18242088345872e-56,0.371,0.156,"macrophage_FindMarkers","Sepsis vs Sham"
"Ran",0.70443867914393,2.3771234722178e-60,4.66938363647743e-56,0.736,0.53,"macrophage_FindMarkers","Sepsis vs Sham"
"St7",2.7433729381002,2.3822086653566e-60,4.67937248135996e-56,0.151,0.024,"macrophage_FindMarkers","Sepsis vs Sham"
"Jaml",3.80576779263087,2.71153969955792e-60,5.32627743184163e-56,0.126,0.013,"macrophage_FindMarkers","Sepsis vs Sham"
"Bola3",0.876374390394563,3.42239397587823e-60,6.72260848681761e-56,0.358,0.146,"macrophage_FindMarkers","Sepsis vs Sham"
"Cox5b",0.55484269890349,4.84909910815625e-60,9.52508537815133e-56,0.825,0.674,"macrophage_FindMarkers","Sepsis vs Sham"
"Cyp27a1",-3.0455268730653,6.34676964462875e-60,1.24669596129443e-55,0.039,0.218,"macrophage_FindMarkers","Sepsis vs Sham"
"Rcan1",1.45305329916773,6.95748516897243e-60,1.36665881174125e-55,0.367,0.159,"macrophage_FindMarkers","Sepsis vs Sham"
"Bax",0.668497777519071,2.08157492181926e-59,4.08883761892957e-55,0.75,0.532,"macrophage_FindMarkers","Sepsis vs Sham"
"Rps3a1",-0.466019841976295,2.43639290131595e-59,4.78580657605492e-55,0.919,0.898,"macrophage_FindMarkers","Sepsis vs Sham"
"Kmt5a",1.1035628863486,3.20218331265431e-59,6.29004868104686e-55,0.34,0.132,"macrophage_FindMarkers","Sepsis vs Sham"
"Mrpl20",0.951154470623264,3.36987922977855e-59,6.61945377105401e-55,0.549,0.316,"macrophage_FindMarkers","Sepsis vs Sham"
"Chp2",-4.432255206908,3.86878234142203e-59,7.59944915325529e-55,0.014,0.176,"macrophage_FindMarkers","Sepsis vs Sham"
"Fubp1",0.827701374790679,7.18674800035769e-59,1.41169290971026e-54,0.46,0.226,"macrophage_FindMarkers","Sepsis vs Sham"
"Junb",-0.508179662288463,2.02299599221201e-58,3.97377102750204e-54,0.974,0.968,"macrophage_FindMarkers","Sepsis vs Sham"
"Dhrs3",-1.54972672528513,2.03106360560642e-58,3.98961824049268e-54,0.32,0.499,"macrophage_FindMarkers","Sepsis vs Sham"
"Cct6a",0.979289069192868,2.22595811869239e-58,4.37244953254746e-54,0.52,0.29,"macrophage_FindMarkers","Sepsis vs Sham"
"Nol12",1.19448733324824,2.69929245010569e-58,5.30222015974262e-54,0.343,0.137,"macrophage_FindMarkers","Sepsis vs Sham"
"Basp1",0.970342545319969,2.89553426646804e-58,5.68769795962318e-54,0.681,0.479,"macrophage_FindMarkers","Sepsis vs Sham"
"Dok3",0.982828430932627,3.14600764849786e-58,6.17970282394435e-54,0.444,0.215,"macrophage_FindMarkers","Sepsis vs Sham"
"Mcemp1",4.63492460562271,4.2989279786933e-58,8.44438422854725e-54,0.1,0.004,"macrophage_FindMarkers","Sepsis vs Sham"
"Sema4a",-2.79457520635376,8.15017420663549e-58,1.60093871940941e-53,0.077,0.267,"macrophage_FindMarkers","Sepsis vs Sham"
"Cct3",0.865529153794765,9.15811489353828e-58,1.79892850853772e-53,0.539,0.297,"macrophage_FindMarkers","Sepsis vs Sham"
"Mrpl54",0.942210786020197,1.05738078443869e-57,2.07701307487293e-53,0.55,0.309,"macrophage_FindMarkers","Sepsis vs Sham"
"Ckb",-1.0906121389982,2.02514381779536e-57,3.97799000129543e-53,0.451,0.625,"macrophage_FindMarkers","Sepsis vs Sham"
"Rpl27",0.440985542466697,2.18890606758279e-57,4.29966818855287e-53,0.946,0.854,"macrophage_FindMarkers","Sepsis vs Sham"
"Rgcc",1.76264586695196,2.48417504472281e-57,4.87966504034901e-53,0.278,0.098,"macrophage_FindMarkers","Sepsis vs Sham"
"Psmd12",0.934447412887101,3.12446025624504e-57,6.13737728134214e-53,0.528,0.298,"macrophage_FindMarkers","Sepsis vs Sham"
"Rps4x",-0.471079711319832,4.96483467487664e-57,9.75242475186019e-53,0.899,0.895,"macrophage_FindMarkers","Sepsis vs Sham"
"Ptpro",-1.92795680323767,6.67497492994983e-57,1.31116532549005e-52,0.143,0.347,"macrophage_FindMarkers","Sepsis vs Sham"
"Ddx39",0.869681412680336,8.75890401697933e-57,1.72051151605525e-52,0.381,0.166,"macrophage_FindMarkers","Sepsis vs Sham"
"Timm13",0.678131527523014,1.76529532100735e-56,3.46756959905474e-52,0.675,0.461,"macrophage_FindMarkers","Sepsis vs Sham"
"Hif1a",1.07173532924392,1.98608808803279e-56,3.9012728313228e-52,0.396,0.186,"macrophage_FindMarkers","Sepsis vs Sham"
"Pik3ap1",0.73549947331991,3.26828017259931e-56,6.41988274303683e-52,0.544,0.311,"macrophage_FindMarkers","Sepsis vs Sham"
"Ufm1",1.02698448536441,3.59741439110725e-56,7.06640108845198e-52,0.448,0.224,"macrophage_FindMarkers","Sepsis vs Sham"
"Ptgs1",-2.23811193059512,3.88766328230216e-56,7.63653698542614e-52,0.088,0.28,"macrophage_FindMarkers","Sepsis vs Sham"
"Nifk",1.40687100520348,4.06373343730428e-56,7.9823915908968e-52,0.29,0.105,"macrophage_FindMarkers","Sepsis vs Sham"
"Snrpd1",0.744612621154822,5.36249869514993e-56,1.0533556186883e-51,0.636,0.395,"macrophage_FindMarkers","Sepsis vs Sham"
"Nrp1",-1.7822560580544,6.98353797774285e-56,1.37177636496803e-51,0.257,0.447,"macrophage_FindMarkers","Sepsis vs Sham"
