"gene","log2FC","pvalue","padj","pct.1","pct.2"
"Abi3bp",-0.401674098750678,0.121779270134196,1,0.165,0.152
"Dyrk1a",-0.195657863955731,0.12257431857834,1,0.199,0.187
"Mtmr3",-0.325862407680997,0.123309851372662,1,0.155,0.16
"Lsm3",0.067467768636376,0.123433770909951,1,0.209,0.196
"Adam10",-0.201129536544643,0.123438059309575,1,0.236,0.24
"Ndufab1",0.0882535180120247,0.123626726682997,1,0.473,0.453
"Uhrf2",-0.0347240571994177,0.123781338617714,1,0.242,0.227
"Crlf3",-0.0559344279139029,0.124260132767938,1,0.151,0.158
"Zfp644",-0.0170353647999778,0.124359941211158,1,0.311,0.295
"Smarca2",-0.130939933584661,0.124632406260336,1,0.256,0.263
"G3bp1",-0.0555274808419275,0.124833742783206,1,0.362,0.364
"Map3k7",-0.335549905607818,0.125422536621168,1,0.127,0.133
"Cacybp",0.129211435247512,0.125685485934771,1,0.296,0.282
"Chmp5",0.100761514435337,0.125921027345205,1,0.356,0.342
"Snx12",0.0381180484112673,0.126130118937681,1,0.107,0.099
"Tle4",-0.161873595663484,0.126341813406612,1,0.326,0.326
"Gtf3c2",-0.358318573592383,0.12642069502425,1,0.137,0.142
"Dtx3",-0.116641191331225,0.126610645331069,1,0.133,0.14
"Mef2d",-0.176580531243992,0.127264056740099,1,0.229,0.214
"Wasl",-0.116286049796357,0.127352120518032,1,0.313,0.294
"Maco1",-0.0111579024638704,0.127411044945815,1,0.18,0.168
"Hspa5",0.0783540496538362,0.127620043150272,1,0.817,0.842
"Mbtd1",-0.100045559433841,0.12818657589314,1,0.177,0.166
"Chd9",-0.211221193965236,0.128292304091836,1,0.237,0.241
"Gripap1",-0.128099326522676,0.129174291628498,1,0.169,0.157
"Polr2b",0.0351965775654288,0.129314119218408,1,0.122,0.114
"Mrps28",-0.191946780115786,0.129523883819296,1,0.225,0.23
"Adh5",0.146881046036747,0.129761576393436,1,0.272,0.258
"Ppp2r5a",0.00750157215616898,0.129917024300952,1,0.378,0.362
"Bud23",0.0467000171265983,0.130192928137335,1,0.13,0.121
"Stx2",-0.0208252737575552,0.130356067905527,1,0.159,0.149
"Dusp2",0.264118702784796,0.13059571042528,1,0.211,0.202
"Tlk1",-0.0498878205472519,0.131098251865542,1,0.223,0.209
"Capn1",-0.217891067206105,0.131223696662723,1,0.119,0.11
"Uba1",-0.0360189799988626,0.131548477078693,1,0.285,0.268
"Mrpl34",-0.111098370677873,0.131998876844283,1,0.273,0.277
"Cfdp1",-0.0888929288366691,0.132291927162935,1,0.306,0.307
"Ang",-0.151764697578332,0.132764067209429,1,0.146,0.151
"1600020E01Rik",-0.0354660257803716,0.132916161935739,1,0.108,0.1
"Tmx2",-0.236917299653789,0.133584993872546,1,0.102,0.108
"Ola1",0.0572532989555445,0.133719214721792,1,0.226,0.213
"Ran",0.100625830198963,0.13390126005453,1,0.522,0.52
"Zup1",-0.272019860381638,0.135039119115048,1,0.105,0.111
"Gm16286",-0.151603729379886,0.135126006070263,1,0.328,0.328
"Fam92a",-0.132607951159737,0.135204369538447,1,0.165,0.171
"Slc30a5",-0.142558195740271,0.135538818718647,1,0.124,0.115
"Zscan26",-0.175854900956238,0.135755676938933,1,0.102,0.107
"Eif4g2",0.0127705796131119,0.136337443322406,1,0.701,0.704
"Hexim1",0.0582430255411384,0.136437945855143,1,0.458,0.442
"Kdm7a",-0.158286795635799,0.136625179767344,1,0.27,0.253
"Wdr91",0.0139648148471552,0.136643278113016,1,0.102,0.094
"Smg6",-0.185519536193578,0.137696331268125,1,0.199,0.204
"Naalad2",-0.361092108352264,0.137786111670587,1,0.129,0.134
"Chm",0.0676661132479297,0.138625951200217,1,0.104,0.097
"Cops8",0.000971695249966653,0.139135167600573,1,0.29,0.273
"Cdpf1",-0.0925922312798888,0.139140235076892,1,0.099,0.105
"Nr1h2",-0.0619435306679336,0.139278727491518,1,0.247,0.233
"Selenok",-0.0305301689307291,0.139421092868957,1,0.731,0.735
"Ocel1",-0.000479353872384625,0.13948276791286,1,0.116,0.108
"Clec3b",-0.411675483969641,0.140186317473408,1,0.211,0.193
"Atl2",-0.185878942417847,0.140881893914518,1,0.118,0.109
"Cisd2",-0.122838443867372,0.141238528611765,1,0.273,0.274
"Coa6",-0.0707768071705344,0.141356898978111,1,0.114,0.121
"Il13ra1",-0.311005736315208,0.141435213770677,1,0.147,0.152
"Bmi1",-0.118164693617889,0.141560457701728,1,0.102,0.095
"Anapc4",-0.14946158583749,0.141734507789461,1,0.124,0.115
"Colgalt1",-0.198090775193237,0.142093133678773,1,0.261,0.265
"Sidt2",-0.291305194202258,0.14209468148318,1,0.197,0.201
"Gins4",-0.0570823414436936,0.142611271423026,1,0.097,0.103
"Isy1",-0.035476600150353,0.1435424661568,1,0.143,0.133
"Rps27a",-0.0111187176900867,0.143622844277708,1,0.912,0.917
"Srpk2",-0.0322749511195038,0.143632682969359,1,0.325,0.33
"Hnrnpa2b1",-0.0408856969285776,0.143652531266976,1,0.652,0.656
"D830025C05Rik",-0.0538532822679174,0.14455537980901,1,0.147,0.154
"Mrpl50",0.00329216664409815,0.144769661531964,1,0.123,0.115
"Mnt",-0.286393028839691,0.145191318857727,1,0.099,0.104
"Dstn",0.0143258964552679,0.145363951485091,1,0.584,0.569
"Lsm8",-0.129348639978113,0.145724320689407,1,0.174,0.179
"Tcf25",0.0390636956142498,0.145922079359258,1,0.509,0.495
"1810026B05Rik",0.0719176118170621,0.146250083626722,1,0.411,0.392
"Cacul1",-0.339719614691131,0.146398304529481,1,0.164,0.168
"Mfng",0.152026260350015,0.147192029373313,1,0.1,0.093
"Cers4",0.198572101573903,0.147489600061076,1,0.119,0.112
"Ccdc115",-0.242578217802494,0.148306771236299,1,0.166,0.17
"Vamp7",-0.152421149690582,0.148341474944457,1,0.129,0.12
"Rnpep",-0.0345410870555486,0.148546756414049,1,0.251,0.239
"Washc2",-0.23892200943853,0.148722332754046,1,0.26,0.262
"Nos3",-0.14402427664345,0.14981628703828,1,0.11,0.102
"Mrpl46",-0.0953986820134016,0.150986095089969,1,0.102,0.095
"Pfkp",-0.149903600380897,0.151753344682588,1,0.219,0.222
"Tcf3",-0.237445399719767,0.151844245343992,1,0.159,0.164
"Snrnp70",-0.0583790524554388,0.152132866388824,1,0.406,0.388
"Imp3",-0.146346849511609,0.15250407895845,1,0.351,0.349
"Crem",-0.173228129809129,0.15277164880368,1,0.158,0.163
"Slc12a2",-0.100430733888929,0.152814110099857,1,0.148,0.139
"Cul4a",-0.0350908317384047,0.153193898058928,1,0.124,0.115
"Aamdc",-0.0232485668241975,0.153806981658155,1,0.178,0.185
"Polr2h",0.0736758529622135,0.153969808184419,1,0.132,0.124
"Fam160b1",-0.345920149649092,0.155032834329314,1,0.124,0.129
"Atxn2",-0.126661028819948,0.155170358532288,1,0.161,0.15
"Bloc1s4",0.0660573227291583,0.155203152769699,1,0.129,0.121
"Sipa1l1",-0.239918653819722,0.155208360801798,1,0.127,0.132
"Elk3",0.0430266627327173,0.15535875838099,1,0.272,0.261
"Mphosph6",-0.155204762980525,0.155971225912817,1,0.115,0.12
"Cdadc1",-0.0708756287519963,0.156559892425444,1,0.108,0.1
"Dbi",-0.0535147532574078,0.156944981756671,1,0.614,0.63
"Ptpn11",-0.02475284477847,0.157014587871897,1,0.211,0.199
"Atp6v1a",-0.236729127762169,0.158003613987866,1,0.274,0.276
"Dpf2",-0.0873881098002172,0.158105031997659,1,0.145,0.135
"Rbbp7",-0.0880359842908248,0.158151138872076,1,0.274,0.276
"Neu1",-0.0787123545120552,0.158376880162636,1,0.202,0.189
"Dcun1d1",-0.0571591620575569,0.158711361336928,1,0.18,0.169
"Bsg",-0.0120018149328487,0.158990197214478,1,0.606,0.61
"Vbp1",-0.112799938245417,0.159139191208754,1,0.189,0.194
"Phb",0.0431517577408521,0.161044215558358,1,0.261,0.247
"Eci1",0.0782428220560842,0.162193163181606,1,0.188,0.177
"Jak2",0.0239984318181687,0.162308609117043,1,0.171,0.162
"Sh3bp5",-0.0797335750452026,0.162334854497073,1,0.281,0.285
"Mzt1",-0.173574835474944,0.162753499033324,1,0.113,0.118
"Bag1",-0.00381131912638744,0.163090556301857,1,0.483,0.488
"C87436",-0.117925573844783,0.16320181536675,1,0.112,0.118
"Taf1d",0.0492695485858609,0.164277816999661,1,0.465,0.447
"Tbl1xr1",-0.307594863189888,0.164283086905922,1,0.136,0.141
"Arf1",0.0778514754062918,0.164408866856699,1,0.585,0.577
"Smu1",-0.0931223883858845,0.164729054970317,1,0.199,0.187
"Maea",-0.129915859970125,0.165189073834347,1,0.172,0.16
"N4bp2l2",-0.00607831647334689,0.165297563480079,1,0.331,0.314
"Dr1",-0.158218819035523,0.166006209724645,1,0.128,0.133
"Wbp11",0.00290571347729796,0.166314569453041,1,0.267,0.251
"Aftph",-0.250620337762937,0.166543290787125,1,0.203,0.207
"Seh1l",0.124241894667851,0.166603988047517,1,0.131,0.123
"Tex264",0.0154846158090114,0.166778074051946,1,0.234,0.222
"Hnrnpdl",-0.0386588812808677,0.167547178598621,1,0.543,0.54
"Mtpap",-0.149284926382896,0.167666695718227,1,0.128,0.12
"Usp16",-0.0300562144025801,0.16784572530032,1,0.266,0.252
"Gpbp1l1",-0.000387150365640521,0.168161111483585,1,0.185,0.175
"Zrsr2",-0.0885685142886695,0.16824226148348,1,0.234,0.238
"Anapc1",-0.294451591992192,0.168467265857906,1,0.129,0.134
"Usp38",-0.212311194372267,0.169258575088036,1,0.117,0.109
"Ankib1",-0.201773189320089,0.170220169918983,1,0.112,0.117
"Plin3",-0.0689402165751878,0.171496524789151,1,0.242,0.243
"Ckap5",-0.221905793088794,0.171746392534617,1,0.14,0.144
"Tra2a",0.120572228732401,0.171876866589475,1,0.495,0.48
"Cbx4",-0.0767842517068338,0.172196883509082,1,0.199,0.188
"Ubxn2a",0.018719211914906,0.172631302593808,1,0.157,0.148
"Ppm1m",-0.225986270644591,0.172870786310794,1,0.109,0.113
"Use1",0.0634811538777828,0.172870851287942,1,0.407,0.392
"Rasl11b",-0.158955063069902,0.17316737590628,1,0.103,0.096
"Tdrd7",-0.0210086832800802,0.173286624768667,1,0.122,0.114
"Fam204a",-0.155752035365227,0.174710256981655,1,0.201,0.205
"Cavin1",-0.293486144583657,0.174832177884005,1,0.459,0.413
"Plod1",-0.0922683179912067,0.175078176867264,1,0.32,0.3
"Pear1",0.115546161477762,0.175651855661801,1,0.1,0.094
"Rab8a",0.0955338647927213,0.175745788710856,1,0.268,0.255
"Ranbp1",0.0842269341662991,0.175803148786064,1,0.417,0.41
"Dhrs1",-0.259287278067137,0.176038916997071,1,0.133,0.138
"Rac1",0.0783466853357009,0.176196043410529,1,0.648,0.645
"mt-Co2",-0.0372516242597056,0.176268450210301,1,0.994,0.994
"Plk2",0.0523862313908376,0.176310062459369,1,0.471,0.461
"Lyst",-0.297541390815266,0.176488864502638,1,0.125,0.117
"Btbd9",-0.303956276505047,0.176527185772694,1,0.13,0.135
"Ssbp1",-0.0867413804891166,0.176574964335802,1,0.216,0.219
"Elavl1",-0.189617077634896,0.176773217396636,1,0.262,0.263
"Vps13c",-0.310603813233008,0.176926984699565,1,0.163,0.167
"Twf1",-0.0320186491330259,0.177056008497021,1,0.232,0.217
"Bub3",0.00752319777245369,0.177673215082866,1,0.254,0.241
"Aggf1",-0.0634752230262936,0.178144933503286,1,0.172,0.162
"Ext1",-0.0368100950657085,0.178986710967341,1,0.265,0.252
"Actl6a",0.031470272754345,0.179409527454558,1,0.174,0.164
"Adipor1",-0.0811222077394416,0.179794639073824,1,0.403,0.384
"Snx20",-0.158921825997088,0.179949563515801,1,0.147,0.153
"Zfp445",0.012405084463007,0.180051669652234,1,0.11,0.103
"Aup1",-0.202050950586816,0.180503239026504,1,0.258,0.258
"Agpat3",-0.0764741862179406,0.180770341335245,1,0.225,0.228
"Sh3gl1",-0.014620336146758,0.181304810564481,1,0.271,0.257
"Elmo2",-0.0762716573266529,0.183235834775553,1,0.115,0.107
"Trim28",-0.0871555600655143,0.18375495061137,1,0.205,0.209
"Pabpn1",-0.105543250968888,0.183769660732942,1,0.388,0.387
"Mpdu1",-0.107016084414424,0.184089305948207,1,0.134,0.125
"Pdpk1",-0.087714254320387,0.184163405159378,1,0.129,0.121
"Dhx16",-0.249357636531173,0.184607007244245,1,0.102,0.106
"Rtcb",-0.149698713023648,0.184658902113852,1,0.209,0.21
"Map2k7",-0.320460087143896,0.184717802941931,1,0.101,0.105
"Surf1",-0.0173900379675533,0.184971958952923,1,0.13,0.135
"Dhx9",-0.0324178021651463,0.186426472403005,1,0.294,0.278
"Eri3",-0.224584704326203,0.186818704721003,1,0.135,0.139
"Mex3c",0.0509213521147378,0.187266777849999,1,0.172,0.162
"Ergic1",-0.122717010791578,0.187431894185253,1,0.146,0.137
"Prpf4b",-0.148920249300275,0.187755236414693,1,0.381,0.379
"Srpk1",-0.263315239756914,0.188048071691723,1,0.192,0.195
"Rps27l",0.00464837549560282,0.188580696507817,1,0.621,0.627
"Ddx27",-0.106000533517159,0.189048293572379,1,0.141,0.132
"Rpl21",-0.0139436472856893,0.189386430124433,1,0.884,0.882
"Zcchc8",-0.251128365720695,0.189471554108633,1,0.128,0.132
"Ric1",-0.0377504159962847,0.189518914615755,1,0.165,0.156
"Tm2d1",-0.0706203727488468,0.190007952645506,1,0.195,0.199
"Adamts2",-0.372794178033919,0.190238887675567,1,0.2,0.182
"Scaper",0.0265425955758638,0.190664990139478,1,0.101,0.094
"Pold3",-0.0820621395112062,0.1915378344523,1,0.1,0.093
"Cic",-0.153026543582154,0.19212012506876,1,0.192,0.196
"Crot",-0.163106782922812,0.193710419388345,1,0.096,0.101
"Kpnb1",-0.129365111381147,0.193746062294465,1,0.247,0.249
"Dctn2",0.00300468302137114,0.194583248443091,1,0.41,0.411
"Nup54",-0.0557454671151723,0.19474463401963,1,0.123,0.116
"Rapgef2",-0.0528010026530453,0.195078600095193,1,0.25,0.238
"Map2k2",-0.0126975682213747,0.195336434946731,1,0.379,0.361
"Acta2",-0.509417153045898,0.195632863800284,1,0.121,0.127
"Nisch",-0.17814548320642,0.196287358204394,1,0.447,0.442
"Zdhhc8",-0.174192546477206,0.196571453097415,1,0.108,0.113
"Mbtps1",-0.219118689875418,0.197387422704698,1,0.183,0.186
"Mvb12a",-0.124839802500994,0.197967111647759,1,0.213,0.216
"Btbd10",-0.261673658073711,0.198295366954411,1,0.097,0.102
"Ubap2l",-0.133071343809061,0.198841027461205,1,0.403,0.399
"Ctnna1",0.1047903168017,0.198915852381928,1,0.457,0.444
"Zbtb20",-0.173549130744252,0.19966719640193,1,0.5,0.495
"Gcc2",0.13991432201404,0.199770839313239,1,0.187,0.179
"Urm1",-0.126603178422267,0.200834808578695,1,0.149,0.139
"Nabp2",0.0461295063627862,0.201490257754775,1,0.232,0.219
"Arl2bp",0.048521476061649,0.201591721391516,1,0.188,0.178
"Samm50",-0.0806612055358361,0.201822726228353,1,0.238,0.241
"Cep57",-0.0539883225933093,0.203303541354029,1,0.111,0.116
"Cyc1",-0.0517378536529947,0.203401738018245,1,0.343,0.326
"Fibp",0.0213529099386058,0.203533619635976,1,0.235,0.236
"Gid8",-0.196972469134919,0.205178457702926,1,0.104,0.108
"Mb",-0.016042340091289,0.205729929032793,1,0.285,0.29
"Mrpl14",0.0702684457665096,0.206283668839357,1,0.287,0.274
"Prdx3",-0.181664289047845,0.206480748021835,1,0.158,0.162
"Cpsf6",-0.0150533180937691,0.206633881336688,1,0.204,0.192
"Utrn",0.0403353849063367,0.208462817473893,1,0.297,0.288
"Retreg3",-0.240163777567329,0.208733432399147,1,0.11,0.114
"Kti12",-0.388707480028666,0.208943339634986,1,0.099,0.102
"Rpf1",0.0923165129319867,0.209577528035491,1,0.154,0.146
"Polr2i",0.031391659824318,0.209847718975943,1,0.308,0.294
"Rif1",-0.22729895683804,0.210441242830631,1,0.129,0.133
"Ankrd13c",-0.188981273660277,0.210776250600693,1,0.163,0.168
"Fbrs",-0.260758775805582,0.21081380740937,1,0.154,0.157
"Cnep1r1",-0.0658900672004106,0.210928331219691,1,0.126,0.119
"Tardbp",-0.0732484452526322,0.211336933318523,1,0.254,0.24
"Kat6a",-0.0645754893875083,0.211351443921247,1,0.227,0.216
"Ugp2",-0.200825299055297,0.211386225824396,1,0.332,0.311
"Atad2",-0.214152534659578,0.212314830655205,1,0.138,0.13
"Kdm1a",-0.138581771939039,0.214083776137316,1,0.24,0.227
"Usp5",-0.30392559026079,0.214398028595437,1,0.103,0.096
"Tomm20",0.0278377745177407,0.214459517537719,1,0.564,0.551
"Rbm7",-0.0513477968963075,0.214640938920282,1,0.279,0.28
"Tm9sf1",-0.114106417262511,0.214783815683991,1,0.143,0.148
"Klhl24",-0.324450341372188,0.216042454961176,1,0.324,0.33
"Nufip2",0.0243752655782178,0.217001772667383,1,0.504,0.488
"Cgrrf1",-0.209528070909227,0.217514738846023,1,0.159,0.163
"Tmx3",-0.0861614994740949,0.218250266234158,1,0.234,0.237
"Kdm5a",-0.0839096494792043,0.218338226130409,1,0.248,0.236
"Ndufs1",-0.0402934028263611,0.21947636745133,1,0.14,0.132
"Eif3a",0.0358684083306597,0.219515979615441,1,0.563,0.554
"Serpinb6a",0.0788567150595276,0.219796139815137,1,0.521,0.535
"Ap2m1",-0.072347759440268,0.220509780705538,1,0.421,0.419
"Kitl",-0.350698207907989,0.220527207066799,1,0.281,0.28
"Tcirg1",-0.283176592368214,0.220631148230094,1,0.197,0.184
"Zzz3",-0.109874455927034,0.22233397626726,1,0.198,0.187
"Phc3",-0.13996074814334,0.223522180412721,1,0.143,0.135
"Zyg11b",-0.235972409357354,0.224527557310328,1,0.114,0.119
"Ss18l2",-0.195268319750722,0.226059608610228,1,0.149,0.14
"Smpd1",-0.0459628330010919,0.226396784061343,1,0.118,0.111
"Vps13d",-0.0298289640069347,0.226521660332929,1,0.161,0.153
"Vdac3",-0.0199243588660975,0.226711986685026,1,0.423,0.425
"Map3k11",-0.231855480644617,0.226761253116139,1,0.173,0.176
"Zfp646",-0.178602767699922,0.227058266249085,1,0.104,0.098
"Tnip2",-0.313241219025738,0.227327010079519,1,0.117,0.12
"Glrx3",0.0997224050127351,0.228071250482052,1,0.382,0.365
"Ciz1",-0.0926263246486321,0.228076867366115,1,0.119,0.112
"Clk3",-0.058793773230293,0.229205077685497,1,0.212,0.2
"Eea1",-0.114961234438351,0.22973988200751,1,0.292,0.276
"Mcc",-0.0814614530415441,0.230089364821385,1,0.148,0.139
"Ireb2",-0.116095687747367,0.230601989483085,1,0.119,0.112
"Pi15",0.283062026089662,0.231033532303992,1,0.111,0.106
"Nsd1",-0.126447590700336,0.231449612895659,1,0.302,0.288
"Hs2st1",-0.0610905293980235,0.231657822038281,1,0.138,0.13
"Jtb",-0.075009126604161,0.232031398306091,1,0.289,0.289
"Otub1",0.0435756169812658,0.233209736377844,1,0.178,0.167
"Tigd2",0.00626707167060481,0.233406905324554,1,0.159,0.151
"Ube3a",-0.0686508106361463,0.233770771720541,1,0.312,0.296
"Rtl8b",0.0277279438660247,0.23435115162817,1,0.148,0.141
"Cyb5r1",-0.203981058769275,0.234463797058823,1,0.121,0.125
"Larp4b",-0.0774668657704267,0.234757896527057,1,0.205,0.195
"Tpp2",-0.0166021479175101,0.234855546464761,1,0.337,0.321
"Acbd3",-0.0509733799939829,0.235300214877566,1,0.29,0.277
"Gab2",-0.100243282442025,0.23622193546379,1,0.156,0.147
"Lpp",-0.228268601490073,0.236754518820731,1,0.274,0.272
"Gtf3c1",-0.251434049151564,0.236981169004457,1,0.114,0.107
"BC004004",-0.019763704064524,0.237498374464663,1,0.17,0.161
"Slc50a1",-0.100702705449339,0.23760173038812,1,0.337,0.336
"Edem2",-0.278869521524526,0.23815052479227,1,0.114,0.117
"Dhps",0.00610418961848769,0.238916046957501,1,0.194,0.183
"Wwp2",-0.213569341765773,0.239742138473749,1,0.123,0.127
"Fkbp7",-0.00438909941652588,0.240533850401916,1,0.174,0.164
"Dcun1d5",-0.042301106240031,0.241011830040676,1,0.282,0.282
"Eif3k",-0.00582645270080451,0.242490586087988,1,0.589,0.593
"Peak1",-0.122577504764922,0.24277106734562,1,0.297,0.297
"Rrad",0.00507088020225832,0.242799583885357,1,0.167,0.159
"Dgcr2",-0.0158737902375057,0.242833498820282,1,0.125,0.119
"Magoh",-0.0876625113451916,0.244434254371484,1,0.383,0.378
"Cdk19",-0.055084603935694,0.244475064492512,1,0.141,0.133
"Myl12a",0.0405198789734547,0.244588199320149,1,0.656,0.651
"Mfap1a",0.14688020052307,0.244609581486792,1,0.118,0.112
"Car8",-0.224457394887205,0.245666912500857,1,0.153,0.144
"Ccn1",-0.346478747914665,0.245769694535104,1,0.454,0.439
"Lsm14a",-0.109360255139867,0.246519756017423,1,0.222,0.224
"Yipf3",-0.000952767667809939,0.246895325089867,1,0.294,0.279
"Praf2",-0.0462501505885098,0.247427405182569,1,0.125,0.118
"Tasor2",-0.166663946166723,0.24765999883715,1,0.111,0.104
"Hook3",-0.0515301460622992,0.247746100898038,1,0.349,0.333
"Slc35f6",-0.0750850045309996,0.249170073500596,1,0.105,0.099
"Ndufa3",0.116876009463805,0.249962632852578,1,0.495,0.49
"Akirin1",0.035767571107576,0.25051798505018,1,0.229,0.216
"Ubl3",-0.0974990415901956,0.250591309817709,1,0.448,0.443
"Vps35l",-0.341717415824882,0.251006512193042,1,0.133,0.136
"Cyhr1",-0.00641636827776004,0.251141424517927,1,0.241,0.23
"Lactb",0.0269347446412076,0.251231754054211,1,0.121,0.114
"Etl4",-0.0281228775926949,0.251397546544219,1,0.114,0.108
"Med6",-0.0391810411428306,0.251409443721886,1,0.118,0.111
"Plpbp",-0.181000385941461,0.251605993830991,1,0.222,0.223
"Smim26",-0.12358950374368,0.251611024844366,1,0.146,0.149
"Oxr1",-0.100688247209006,0.251843837681292,1,0.192,0.196
"Lpar1",-0.156974070152363,0.253519526109924,1,0.156,0.146
"Rpl8",0.00928852271185931,0.253713952884992,1,0.898,0.907
"Cmc2",0.00865639402209917,0.25405224130675,1,0.1,0.104
"Nelfb",-0.160951480869926,0.254958432324233,1,0.14,0.144
"Tmco3",-0.151549485856429,0.255669302232264,1,0.098,0.102
"Rps6ka3",0.0723401902597196,0.256493585111646,1,0.257,0.248
"Irak1",-0.12610458637862,0.257090179960909,1,0.239,0.227
"Hadhb",-0.134320042466565,0.257428633942189,1,0.265,0.266
"Cd55",-0.254516358483599,0.257683892328024,1,0.182,0.17
"Ubald2",-0.0119476513781425,0.258668353414922,1,0.394,0.378
"Aoah",-0.0435582916197956,0.260476940331347,1,0.119,0.124
"Trim33",-0.28443115514639,0.262062157173079,1,0.144,0.147
"Psmd10",-0.177360169395123,0.262931100586722,1,0.131,0.134
"Smap1",-0.0438368784334018,0.264085608953277,1,0.345,0.344
"Atp5l",0.0366557860033332,0.264669085141823,1,0.773,0.779
"Rxrb",-0.0141130952835138,0.264800870413768,1,0.154,0.146
"Atp5md",0.0424910436882655,0.264983761481784,1,0.627,0.625
"Cby1",0.0420926170006144,0.265342638056618,1,0.103,0.098
"AW549877",-0.219450900543283,0.265761704894534,1,0.129,0.132
"Dlgap4",0.0165391419064647,0.266917150519992,1,0.278,0.266
"Fopnl",0.0595732886930112,0.267184213827593,1,0.112,0.106
"Tex30",-0.244043487408676,0.267318658773973,1,0.117,0.12
"Cnot2",0.074931597636926,0.268318941857303,1,0.162,0.154
"Rpl18a",-0.0259336110541328,0.26911093232587,1,0.929,0.923
"Rab33b",0.0905568718661725,0.269818885467683,1,0.1,0.095
"Arap3",-0.240596817104304,0.270226366079363,1,0.168,0.173
"Ebf2",-0.130531252355153,0.271651119555646,1,0.138,0.13
"Faf2",-0.128476668206413,0.271686386963733,1,0.17,0.16
"2900097C17Rik",-0.18633702644501,0.272612313827655,1,0.296,0.292
"D5Ertd579e",-0.0522916326181835,0.272815085160612,1,0.128,0.133
"Bag6",-0.088621791520346,0.273009430960282,1,0.278,0.263
"Fam76b",-0.227633008614067,0.274641458392437,1,0.13,0.133
"Exosc7",-0.24399743283898,0.276723768924163,1,0.121,0.124
"Ap1s1",-0.159063056375396,0.27682444712513,1,0.198,0.2
"Jkamp",-0.124329510620129,0.277449283973957,1,0.182,0.183
"Gnptg",0.165719930491615,0.278751563990652,1,0.139,0.131
"Lpar6",-0.0489459061268913,0.279215249103203,1,0.175,0.182
"Rpl3",0.0125226305187209,0.279579974727323,1,0.852,0.848
"Hdac3",-0.343626528685872,0.280791629175381,1,0.101,0.104
"Slc35f5",-0.164288053459217,0.281029072974231,1,0.116,0.109
"Stxbp5",-0.180808099895443,0.281474262079023,1,0.14,0.133
"Cdk2ap1",-0.061941471576791,0.281489275748599,1,0.227,0.216
"Eri1",-0.0474232702832023,0.281999935634594,1,0.11,0.103
"Taf7",0.0481029735512113,0.282811670918861,1,0.352,0.341
"Rpl7a",0.00125719991778794,0.282870388788306,1,0.812,0.824
"Anapc5",-0.00356351325834242,0.283975405691307,1,0.366,0.351
"Bnip2",-0.0773671090612424,0.284416119718502,1,0.401,0.395
"Tor1b",-0.0129688075766412,0.285580472090224,1,0.163,0.155
"Per1",-0.194440737890376,0.285971575937741,1,0.286,0.284
"Skiv2l",-0.0343703474190278,0.28645295160831,1,0.111,0.104
"Wdr18",-0.0185877252824143,0.286647733293597,1,0.141,0.134
"M6pr",-0.0391119507540014,0.287208445516116,1,0.298,0.302
"Aldh3a2",-0.225494470947477,0.287714174786178,1,0.111,0.114
"Scaf11",-0.0562528055549225,0.290213003142923,1,0.332,0.334
"Fastk",-0.0853487837327913,0.290272080942028,1,0.133,0.126
"Ccdc124",0.0351511853590641,0.290684319756445,1,0.285,0.272
"Pls3",-0.15283961532635,0.291206460641412,1,0.264,0.248
"Mrps25",-0.0738428692677324,0.291259981027086,1,0.194,0.184
"Rnpepl1",-0.226601957293416,0.291484942139335,1,0.188,0.191
"Carnmt1",-0.18491995791672,0.291689167080077,1,0.135,0.139
"Sfswap",-0.144586002642048,0.292396030329898,1,0.201,0.191
"Ergic2",-0.132273756655752,0.293205519485958,1,0.243,0.243
"Marf1",-0.0604497946740823,0.294455892677991,1,0.153,0.145
"Cox6a1",0.0480859658706821,0.294665946973846,1,0.539,0.524
"Cd9",-0.108374023003879,0.296012600114381,1,0.541,0.518
"U2af2",-0.170819137087666,0.297017314391676,1,0.294,0.292
"Slc4a7",-0.206932398794955,0.297082232394164,1,0.107,0.111
"Bnip3l",-0.00646358511262551,0.300270154571642,1,0.432,0.438
"Ube2w",-0.199025551196713,0.300383548544085,1,0.128,0.131
"H2afj",-0.0242206527451586,0.300384614267845,1,0.512,0.511
"Aatf",-0.131475921761946,0.300836976496167,1,0.101,0.096
"Smtn",-0.018077285416799,0.301036390401235,1,0.139,0.133
"Xpr1",-0.00950781628125164,0.301170297835753,1,0.181,0.171
"Zbtb8os",-0.0163768985416033,0.301253739650535,1,0.159,0.163
"Ubqln2",0.0492413991171483,0.302315246341249,1,0.151,0.144
"Ado",-0.238510842651933,0.302371857371389,1,0.115,0.118
"Rbl2",-0.150144781750421,0.302856972241991,1,0.113,0.117
"Pih1d1",-0.116806819021652,0.303158414002032,1,0.164,0.167
"Arhgef15",-0.348694514108823,0.304714410034017,1,0.15,0.14
"Etnk1",-0.224996798501616,0.30543518666288,1,0.175,0.177
"Asna1",0.00607557048375584,0.305821604313841,1,0.146,0.138
"Myoz2",0.407311375700711,0.306851370804088,1,0.15,0.145
"Cdkn2aip",-0.120886790842242,0.306984438782908,1,0.19,0.181
"Gigyf2",-0.0850246934742107,0.307256773356805,1,0.166,0.158
"Tsg101",-0.155091829406591,0.308489998270371,1,0.216,0.216
