"cpg","deltaBeta"
"cg02965931",-0.0470124948931937
"cg18106844",-0.00451797337575567
"cg25921543",-0.055170112734003
"cg24879614",-0.025558708128111
"cg19889856",0.00582309015717297
"cg23392963",-0.0558167541046214
"cg07306881",0.0128902782486308
"cg15175632",-0.00877892726715912
"cg24459792",0.0275070831769309
"cg22727231",-0.0113878600614623
"cg01179986",-0.0235500051624555
"cg08811171",-0.0201607122167963
"cg00827164",-0.00453156149845392
"cg21576107",0.000829158520816109
"cg03829839",0.00732534600756873
"cg24201129",-0.0424243368143954
"cg27344859",0.0340151478228601
"cg09491991",0.0875129498151992
"cg26591679",-0.0409663789919174
"cg05358385",0.00442687052203843
"cg26515460",0.0806896655429035
"cg15318532",-0.00143831108791434
"cg09750510",-0.100340754603214
"cg03051742",-0.118815741372235
"cg22895463",-0.0275801243501719
"cg06518271",-0.029400224125576
"cg09700512",0.000988104442384952
"cg13234275",-0.00688774079417942
"cg14233178",-0.00811454874882356
"cg10683055",0.196956633754683
"cg17791122",-0.0151454446272249
"cg11704780",-0.000107873075301652
"cg13190572",-0.00727364567778617
"cg08341710",-0.0305667014772236
"cg17564203",-0.0739096623363493
"cg12594911",0.0181299047160597
"cg07336840",-0.0116957724098268
"cg24810836",0.0116543575027465
"cg20863715",-0.00522196048375528
"cg06418652",-0.0237785048878879
"cg18272307",0.00328550300547004
"cg03234702",-0.0315357450385572
"cg16903885",-0.00500206612326703
"cg26879578",-0.00991586893973821
"cg03471593",-0.00696696423615073
"cg26165815",-0.034566511230147
"cg10797387",-0.0525822215731532
"cg13405631",-0.0275835388027715
"cg25814743",-0.00187888123842317
"cg19784910",0.0007516669706072
"cg06810133",-0.0385950613373107
"cg02273041",0.0517486584647048
"cg24534135",0.0564646143525452
"cg08294506",-0.0289453376959167
"cg16215033",-0.0424724802335265
"cg10232470",0.00298370054130957
"cg00892792",-0.0125367536748409
"cg00874225",-0.0809390180074878
"cg04199911",0.00260054623899028
"cg18405262",-0.0427522175699402
"cg20224693",0.00195952726818527
"cg14252169",0.032075516876686
"cg15074524",-0.00971209999432496
"cg17372047",-0.0462934877193792
"cg07026490",-0.0385517865631638
"cg12017911",0.0449174534016026
"cg03773882",-0.0105708969447214
"cg04466246",-7.88632704130932e-06
"cg01477379",-0.0560447889577125
"cg20214135",-0.0200603244454701
"cg00577560",-0.0599007023227066
"cg25387812",-0.0756617899664463
"cg04280480",-0.00217406497164398
"cg12518898",-0.054148386837178
"cg18060627",-0.0109888440986562
"cg09840386",-0.0454167531978307
"cg00987461",0.00707364190502467
"cg14976500",-0.039495484722937
"cg22248683",0.00704987036934454
"cg08531644",0.0295598428100169
"cg26865201",-0.00543244178322481
"cg23223742",-0.00379940985895542
"cg06196978",-0.00256909929081709
"cg12924408",-0.00579700949221565
"cg07633702",-0.113443084538719
"cg26693927",-0.0687263604531043
"cg16595974",-0.0237712227469636
"cg10898182",-0.0696790753589769
"cg00946381",-0.00498174853191986
"cg06466360",-0.071488621795372
"cg14497879",-0.0593846496671118
"cg05047223",-0.0111418745273043
"cg18581657",-0.0838021916301146
"cg03187668",-0.0129193918294921
"cg13488851",-0.0344865196824939
"cg01097180",0.0272464804289157
"cg12866938",-0.009738446492379
"cg11727921",-0.0262698078772308
"cg21444086",-0.159222219113275
"cg25785378",-0.0202394086845546
"cg16370389",-0.00371047153358073
"cg01260106",0.00279105502740748
"cg14260218",0.00261298552377789
"cg27565811",0.0492874227976611
"cg01045266",-0.00974666268186979
"cg08015704",0.00944213201103666
"cg04985396",0.0789119235290103
"cg06341054",0.0589252330113172
"cg18942579",0.0490184354871137
"cg03383158",0.0369494344060699
"cg27528510",0.0580976463908596
"cg02746108",-0.101739756339497
"cg07629965",-0.000545183386157527
"cg05889932",-0.00351767541031166
"cg13575612",-0.00868138641268457
"cg01792182",0.00454833885553856
"cg03969957",0.00367508888488724
"cg11816360",0.00240548056971915
"cg00011459",0.00671084140724376
"cg20212364",-0.19567133848703
"cg05524458",-0.0147409666253694
"cg03352322",0.000779434210828378
"cg16185152",-0.0163904404701309
"cg25533519",0.0234370836003546
"cg08991610",-0.027399253295769
"cg23602684",-0.000656028578747794
"cg03770877",-0.0134173182796366
"cg19268947",0.0187492865517733
"cg26228123",0.0527461213149463
"cg17860198",-0.0413303229440954
"cg08680048",0.0306234774174222
"cg05610632",-0.00399155294760487
"cg01640444",-0.0030161146313275
"cg02565196",-0.0248848256514773
"cg08015507",-0.0210287541591651
"cg14865516",-0.0112602842814183
"cg19225308",0.035235671024456
"cg03494138",0.00013313443243651
"cg06725798",-0.0817203653495807
"cg06575626",-0.00419183369110687
"cg10892794",-0.0071060140321586
"cg23083315",0.0186513043844655
"cg08744475",0.00154276184172109
"cg10507281",0.0561190679793092
"cg14157052",0.00917399728663515
"cg06390079",-0.0156263947660891
"cg02005755",-0.0671799918197095
"cg14923379",-0.0197517107693029
"cg26278611",-0.00287250929737048
"cg19411699",0.0237514040692082
"cg26885220",0.108195519841216
"cg23198707",0.0673527738802832
"cg11719297",0.00183924619718556
"cg12392225",-0.00462103890158916
"cg21175174",-0.0141732014549111
"cg16370701",-0.0294051136435693
"cg01884057",0.0490870763488858
"cg18241555",-0.0093519057643775
"cg21577049",0.0112819606187025
"cg24900164",-0.0408965974508203
"cg20836669",-0.00874372395503478
"cg26857192",-0.0571055309816928
"cg22107210",-0.000435173886783349
"cg16884222",0.00131013317086404
"cg20143985",-0.0756584285710745
"cg21228284",0.00632280732523756
"cg15034779",0.00395781777644514
"cg05187422",-0.0122579343423641
"cg12672205",0.0111209059762593
"cg10211298",0.0516570146414026
"cg17508941",0.0537464247870438
"cg03641251",0.00790986301519025
"cg18440897",0.0840275174810284
"cg09978216",-0.00811110745299727
"cg06867377",0.0087891846701081
"cg06278714",-0.108384612815771
"cg17130457",-0.096682426251246
"cg04548715",-0.0177424964001553
"cg00786138",0.120065032624942
"cg02961798",0.0146802879972963
"cg07420135",0.0161820654705737
"cg01520309",-0.0294914537491724
"cg24730871",0.00715030553518654
"cg09936824",0.0297900531445882
"cg05584919",-0.0216794406619193
"cg19511235",-0.0464144340899679
"cg21962204",-0.0591631604776011
"cg21400442",-0.0760122930711395
"cg15213225",0.00519686097083787
"cg10711694",0.0017647704501556
"cg02282626",-0.0145803153112549
"cg21167963",-0.0377742689512645
"cg06209924",-0.028595097014571
"cg22432982",-0.0460228493084263
"cg19918027",-0.038328010606784
"cg21235119",-0.041674670982955
"cg11839540",-0.00211699395060894
"cg21970261",-0.0355196562776879
"cg27018380",0.0367627587020464
"cg26014197",-0.0161367784504518
"cg04894216",0.00980741638898142
"cg14087341",-0.0204664896827766
"cg03755957",-0.00869701400920142
"cg10388430",-0.0304187658790379
"cg08258539",0.0494170358452625
"cg12758082",0.117866431184276
"cg07830847",-0.00903312861063954
"cg16442953",-0.0258962115455191
"cg21902544",0.101642247469659
"cg21524199",-0.0430714336682647
"cg07327405",-0.0759100211078607
"cg21011794",-0.0888718057695731
"cg01000996",-0.0221695467915429
"cg26356754",-0.0253628488425394
"cg03623178",-0.0127560861457781
"cg08278357",0.0165083967111378
"cg05765240",-0.000412405216076703
"cg03127222",-0.00431219176255501
"cg04110531",-0.0404275972271855
"cg02002619",-0.0221523738488775
"cg01972335",-0.0634290167451965
"cg04309404",-0.0119852061307671
"cg12848614",-0.00923005275933689
"cg19958389",-0.042868693659198
"cg01521154",0.0351986655723794
"cg06216634",-0.0318480617019978
"cg23272193",0.00787313543058337
"cg01138171",0.00897885703426249
"cg22704520",-0.00299495944398047
"cg25467969",0.0119765331187884
"cg27230510",-0.0472847661823835
"cg01611886",-0.0149413821904386
"cg00423114",-0.033338190864724
"cg23529269",-0.0721209704968391
"cg00051154",-0.100301334083423
"cg05301368",-0.0472831798173488
"cg02758247",-0.0732876035455946
"cg06851207",-0.048407620533185
"cg04616155",0.0154011265959999
"cg09281220",0.0127307950980157
"cg14242735",-0.0183365377895663
"cg22496809",0.0968177680228919
"cg03128499",0.0114794448553321
"cg06644892",0.00545837621292156
"cg10784679",-0.0176585519912634
"cg01949837",0.00603732975208859
"cg06173626",0.00109227205199507
"cg18610071",-0.055588838187241
"cg02571198",-0.0198393759760077
"cg01787574",0.0723528748885106
"cg22689016",-0.0368710249380526
"cg03983476",0.0868756754395574
"cg11704201",0.00537072953293283
"cg03337784",-0.0115990396132184
"cg15970621",-0.0194609613004484
"cg02805994",0.0529930104684635
"cg02351223",0.00566728222239864
"cg00011247",-0.00304088788543059
"cg15239579",0.000104693998867311
"cg12314729",0.0133680226668578
"cg05633523",-0.125685043897289
"cg14437725",-0.0302920918653237
"cg01835232",-0.0266321422952083
"cg13595212",0.0321038459392545
"cg13832955",-0.0626387532073912
"cg08140412",-0.079045371497651
"cg22791545",-0.0173344309701777
"cg10940545",-0.0258958537739352
"cg22953267",-0.0573981686125423
"cg16320208",-0.0142904636790504
"cg22676424",0.00888420340790175
"cg11290720",-0.00961083646310622
"cg18250651",0.0240771837060258
"cg23929809",-0.0457211004846972
"cg22305797",-0.0442621617805878
"cg20347916",0.0122629385710661
"cg08050940",0.00537461074342993
"cg05196885",-0.0126914114825496
"cg17938383",0.00375237636655951
"cg10778407",0.0096424705172066
"cg01934819",-0.042351265563445
"cg05593726",0.00501130237752823
"cg03674076",0.0527619447618793
"cg25887844",0.148125097412703
"cg24220749",-0.0214010058071923
"cg05816000",-0.0109280515016822
"ch.12.61764592R",-0.00634532758522442
"cg14891617",-0.0453868684886671
"cg02956519",-0.0195187322734032
"cg00397764",-0.0596851172143119
"cg12908908",0.0546889452927685
"cg07005246",-0.0462040283299566
"cg14774755",-0.0391080782264768
"cg12677723",-0.0524654094505117
"cg14945433",0.0126747125019437
"cg24298696",-0.0623809269206254
"cg12815916",-0.00396299428232239
"cg17194182",0.0136659948578547
"cg12875534",-0.19241913347073
"cg26677004",-0.0518960994495317
"cg06174962",-0.0090040358561404
"cg05540649",-0.0213991210126662
"cg02253499",-0.0316527393351203
"cg12293415",-0.0358894007852241
"cg15632901",-0.0551087640838784
"cg22019970",0.000644553025190286
"cg00451388",-0.0791892758773698
"cg08044806",-0.021540724264017
"cg13710037",0.00611158687474059
"cg08621843",0.112736437415611
"cg01007768",0.00536416555211219
"cg21383891",-0.00201905112624187
"cg09062218",0.0467588972938655
"cg17444738",0.0831290766676077
"cg27102629",-0.0255830406817732
"cg06690686",-0.00011150565461561
"cg12709244",0.00572229620247275
"cg02025879",-0.0128144286151537
"cg11781847",0.00211814014696197
"cg04302752",0.00522143209942211
"cg03005121",-0.00736660987145804
"cg07273125",-0.0202924015540457
"ch.1.64641599F",-0.0186424847178842
"cg02285003",-0.00475018913116954
"cg06097772",-0.0648768941869768
"cg14637067",0.00112227634148641
"cg07835154",-0.147652727435365
"cg02961027",-0.00599074020244315
"cg23341299",-0.0185579698491544
"cg24836409",-0.0129167566499815
"cg19141489",0.0262005707595247
"cg21689102",0.00660930124023818
"cg25373005",-0.00382950856480958
"cg18040409",-0.0269344624079938
"cg19257832",-0.0556090023336222
"cg23732198",-0.0247582476697423
"cg06344268",-0.005358306592118
"cg09400392",0.00376011772776463
"cg01052879",0.052333513337146
"cg12529672",0.00906453973288057
"cg16091055",-0.00377777694700676
"cg01698954",0.00670071894850574
"cg20149840",0.018027449400553
"cg12154103",-0.0148175808621228
"cg03863721",-0.0100668587345177
"cg12651286",-0.00158910650969113
"cg22902550",-0.0772621517863619
"cg01207916",-0.113906565053271
"cg27443693",-0.0353304475768076
"cg14219900",-0.0511673596957968
"cg00524108",0.127199293526985
"ch.20.356846R",-0.0118775504683228
"cg10143809",0.0626518435426955
"cg07470176",-0.0212611408477217
"cg14327901",-0.0214960897796009
"cg10472263",-0.130163519554356
"cg09406921",-0.0140480636524698
"cg05976840",-0.0189712842774555
"cg14950301",-0.0419846492531915
"cg13801271",0.001436450626985
"cg22815999",-0.0165925568849083
"cg09966847",-0.101047861814933
"cg02356758",-0.0390340573813945
"cg17034959",-0.0697456026351279
"cg23459363",-0.005394946570351
"cg03371043",-0.0361289047781671
"cg19994968",-0.0648004699945749
"cg07220815",-0.142754685146832
"cg01109535",-0.06244076207801
"cg06897264",0.0441913631627722
"cg21067905",-0.022590691948136
"cg17903229",-0.0981815382499325
"cg23741639",0.00447825576529914
"cg08295661",-0.0770849978183158
"cg25479535",-0.0819131120277782
"cg01181584",-0.0258166523918697
"cg23532924",-0.0730433450827289
"cg01035198",0.000896903376731456
"cg18149689",0.0732119080896688
"cg27046936",0.111318614411078
"cg18112431",-0.0130868991795283
"cg06845774",-0.0217339223099404
"cg22244118",0.00216309790717412
"cg16473915",0.0266057542181836
"cg05509218",-0.0584113414810405
"cg27282641",-0.00100936870682733
"cg15055782",-0.0889626686141094
"cg25305174",-0.00324767232274703
"cg07369559",-0.0457970544027688
"cg08704623",-0.0685570115218457
"cg22328857",-0.00838074804842714
"cg24354954",0.0134820162712229
"cg19666600",-0.0699600426597083
"cg19237753",0.0316094158388111
"cg25560831",-0.0111347733067004
"cg23839792",0.00666777711469561
"cg05332960",0.0944597942852431
"cg15839642",-0.0253762756025445
"cg18473033",0.0616271016305778
"cg00686169",-0.0758967697426284
"cg14437324",-0.0164771348820176
"cg08491069",-0.0361995743784553
"cg20308403",-0.00257744460447951
"cg05584439",-0.0188300328234577
"cg20023578",-0.0466476678364377
"cg17524821",-0.0211509285722119
"cg22092114",-0.0194876696747047
"cg22484084",-0.00301630223356197
"cg25759916",-0.011305946505531
"cg01361261",-0.0120395992098847
"cg00386663",-0.0216115042142421
"cg01743370",-0.00560189436559259
"cg00405554",0.0257628961213245
"cg15795630",0.0222175036793159
"cg01635878",0.0246755087935162
"cg01085125",0.0340304302590481
"cg27580689",0.00723085910165722
"cg09745307",-0.10128997735541
"cg04324521",-0.0299815753411904
"cg26767632",0.0271093487840184
"cg05627365",-0.0265930157800107
"cg06055249",-0.0068705070329339
"cg08976025",-0.035498703298718
"cg06975261",-0.0295610849104176
"cg09874796",-0.0412959614597579
"cg05846378",-0.0638740518957213
"cg17170133",-0.0168199150904956
"cg09460712",0.00591379471858755
"cg24060173",-0.130725296105007
"cg02643834",-0.0226329831449192
"cg06008470",0.00815880904143981
"cg16296745",-0.00320820805640598
"cg05633391",0.046900672104722
"cg21756647",-0.0379260694278185
"cg06890484",-0.00116883749511136
"cg00146919",0.000987898509745365
"cg01984843",-0.0155161560059888
"cg05590616",0.0241025546745693
"cg06703304",-0.00150509868504402
"cg07697227",3.01651724354812e-05
"cg23051632",-0.0653561625842154
"cg14913644",0.0512016629449022
"cg03977836",-0.0657826926249105
"cg01024792",-0.0979071570795994
"ch.10.2633792F",-0.012625735601258
"cg27644327",-0.0750261138811588
"cg12102151",0.000175564987907422
"cg24126941",0.0170459967815246
"cg16994510",-0.00379071603185277
"cg19159853",-0.0318048047940992
"cg04552500",0.0726757922483827
"cg09123188",0.0541482804386389
"cg07800670",-0.15400632346495
"cg02245467",-0.0619526668250949
"cg11838827",-0.00893265970924562
"cg24200175",-0.0197784502871223
"cg21910545",-0.00154379881991568
"cg06095699",-0.00377423542266793
"cg06661057",0.0386308196838961
"cg17023114",-0.0190035299716308
"cg07510230",-0.0584978145416874
"cg01672455",0.00535046071999217
"cg26526036",0.00446793475217146
"cg00576474",-0.0180690692814517
"cg08038761",0.0348522852764019
"cg18574274",-0.0705416797653325
"cg15059608",0.035414684129609
"cg08739115",-0.0355741344960906
"cg05300158",0.0149440994412997
"cg04708888",-0.00486186746833953
"cg26138500",-0.0109592143744592
"cg10792130",-0.0625517452241174
"cg16676300",-0.00378318816694804
"cg24059115",-0.0082056588607899
"cg14772925",0.100352625438026
"cg19089337",-0.00752058270760313
"cg16224163",-0.0263080743539716
"cg09583024",-0.00480357251705887
"cg01704877",-0.00182815212032506
"cg21049825",-0.0153245416439314
"cg11499689",-0.0432563645568746
"cg06844165",-0.0433278437846873
"cg19995471",-0.00615124947751911
"cg12200124",-0.0335891870437691
"cg04259977",0.0321275448314958
"cg05944260",-0.120328329999566
"cg24240567",-0.00337568926031038
"cg13211125",0.00323688388137945
"cg20320936",-0.0236270141920791
"cg11271526",-0.0325797193495632
"cg26490626",-0.0481037967769279
"cg07263562",-0.0125748557402847
"cg08530838",0.102101722061869
"cg00238818",-0.00980089710573528
"cg05619622",-0.0207530207404081
"cg06569954",-0.0373347830132502
"cg18702935",0.00924785505196657
"cg21188227",-0.00954191198691345
"cg24820828",-0.0848264993540788
"cg05999604",-0.0505023833122555
"cg17460449",0.0115792815475724
"cg14149623",-0.028326164957554
"cg24650940",-0.0129596431740189
"cg01914621",0.0782124555149136
"cg10783774",0.00308353629704239
"cg18790741",-0.0143899235402744
"cg25220574",-0.0376683846689055
"cg01739963",-0.0101177039316626
"cg24994755",-0.0621350944783691
"cg06694119",-0.089238113721918
"cg25942691",-0.00295953273828162
"cg23902454",-0.0330226414718388
"cg17891421",-0.0294140845357376
"cg06823805",0.00358327282391015
"cg06444289",-0.0176905987776987
"cg01265068",-0.0148255840566531
"cg08557686",0.00466576076770306
"cg12097896",-0.0113632133559703
"cg09887323",-0.048018424067099
"cg21667069",0.0318380770395535
"cg07824564",-0.0067411924062566
"cg09214955",-0.0330746708586045
"cg26861457",-0.0179351622728078
"cg10038092",0.00140385093165699
"cg07103493",0.0574735113169166
"cg12363545",0.000108855816523349
"cg25576093",-0.0127663542659904
"cg00528052",0.00714794619668847
"cg18706864",0.000555979132764402
"cg01210550",-0.0475467090130313
"cg26160150",-0.0505295818916394
"cg10659216",-0.00921162007292156
"cg11981932",0.00901500248192169
"ch.10.1947223F",-0.00907123361203048
"cg15997518",-0.153616236408733
"cg17093267",-0.0942643750080098
"cg17403974",-0.0702765202361131
"cg17336455",-0.0028487077656203
"cg13722123",0.0392555575511156
"cg10595913",-0.0418301920737062
"cg11802172",0.000658307901433241
"cg26582230",-0.0226122996301009
"cg21878650",0.0170673069712819
"cg11727569",-0.00117135449841888
"cg16983084",-0.114233059252546
"cg23086363",-0.0341852390382904
"cg13575682",-0.0402261806714194
"cg14341579",0.0639889200980513
"cg10827253",-0.0194412344488881
"cg02712585",-0.0389144936108199
"cg13529064",-0.0230532183127241
"cg19588016",-0.148113335661713
"cg24718756",-0.00368775144219449
"cg18311665",-0.0124812477809007
"cg13391363",0.00093765872157971
"cg06945399",0.0767413785202071
"cg25708777",-0.00871128496951812
"cg16155449",-0.00695440647079308
"cg20563921",-0.00191402350845718
"cg07249247",0.0155186353910189
"cg05949903",0.00280003233528045
"cg04489803",0.000522649360213512
"cg26532621",0.00151532503343968
"cg20482521",0.0285245107933743
"cg13938349",-0.00521593396787345
"cg00397673",0.074639441655258
"cg22204453",-0.0106461446447859
"cg07564563",0.0198686338578831
"cg13425677",-0.0168007664030917
"cg03433712",0.0214586729620829
"cg13302785",0.118546488981522
"cg14159304",-0.0209542108233831
"cg23421177",-0.00445316256596354
"cg02992596",-0.041113753434031
"cg10711775",0.00351912595564766
"cg09721612",-0.116464874146373
"cg21171800",-0.0240696452673347
"cg02683408",-0.0051978716323563
"cg05089903",-0.0599928924709301
"cg26289880",0.00266194897875935
"cg09408768",0.0547922727100896
"cg03043405",0.0025880067839021
"cg18338288",-0.0216585820293832
"cg05831672",0.00583826497093272
"cg13409248",0.0229906247611096
"cg17217654",-0.0108607980637136
"cg21238833",-0.0284252831293811
"cg02481256",-0.00449734180963701
"cg18205787",-0.0735436368960686
"cg19190714",-0.00249961208059239
"cg15906799",-0.000607177158981662
"cg07818563",0.00468266716329435
"cg21527616",-0.0130199901463764
"cg02582619",-0.0234316004801006
"ch.2.184672693R",0.00167507435350772
"cg00956679",-0.012306281000633
"cg13773247",-0.0149413230190477
"cg06002616",-0.0372028140519559
"cg14766563",-0.0336064870607898
"cg14011244",-0.145158337422987
"cg03664011",-0.0466659371552887
"cg16732648",-0.0832543100986048
"cg24200445",0.0544312873873916
"cg22046966",-0.0106142541394976
"cg12084688",0.0482938772295604
"cg21645936",0.00247031431186653
"cg12073310",0.00150436676217616
"cg16496847",0.00616364857697155
"cg12526474",0.00535759301548239
"cg25966809",-0.0454125886384039
"cg24471073",-0.00593193388632596
"cg01511480",0.141491717611108
"cg23573567",-0.0354118902733577
"cg15192146",-0.0590016252859302
"cg00535466",0.0140793693807023
"cg16555184",0.0091974128108396
"cg14027891",-0.00482003341748118
"cg03813151",-0.00258681778504222
"cg04080291",-0.0492941727955869
"cg11362955",-0.00526285828778149
"cg26099902",0.0489961177747549
"cg16262559",-0.0696143895994253
"cg21640654",-0.0482055504633299
"cg23434654",0.0194651895308279
"cg14714922",-0.0862425658216779
"cg12118465",0.0743281321922409
"cg07333792",0.100870224300666
"cg27603055",-0.0327074661508254
"cg17871621",-0.00603132014509664
"cg07709692",-0.035288552811628
"cg14506192",-0.416370158538275
"cg04497547",-0.00672192911050763
"cg03688707",0.0126975206408738
"cg04221738",-0.026857068768071
"cg22393213",-0.0897631236920252
"cg20913137",-0.000933032024828237
"cg00552704",-0.0634439741828458
"cg10583319",-0.0210486404853855
"cg16808444",-0.0254237682673657
"cg17291924",-0.0320598334567274
"cg22811233",0.0218745787499563
"cg22462193",-0.0099921609902138
"cg17783317",-0.0155671111211886
"cg05589246",-0.0034276087383624
"cg01551699",-0.0379489737635601
"cg16720946",0.00572697772179295
"cg08551078",-0.0602395349085414
"cg15542637",-0.0301061014575335
"cg04515667",-0.0197266270103836
"cg25346175",-0.00260111238596211
"cg26507353",-0.0153604677355765
"cg26924209",0.000468406566013879
"cg26367013",-0.0460629477485481
"cg16099023",0.0141318092434035
"cg08609238",-0.0581719223004497
"cg22485774",-0.00439687601290883
"cg06584030",-0.00234744608970833
"cg16174348",-0.00140911031328733
"cg18179039",-0.0103289819199027
"cg03837111",-0.041354923219962
"cg14204039",-0.0197367996556
"cg26239485",-0.00385095764761351
"cg24258705",-0.0306606140602836
"cg27044455",-0.0483595142208221
"cg17859578",-0.00356507699376152
"cg03870234",-0.156487940087973
"cg08236018",-0.00593353280579778
"cg17662365",0.0111536983598721
"cg13376438",-0.0140317841545547
"cg24234984",-0.00985122266684935
"cg17133972",-0.0595254573564723
"cg16931499",0.0187934619370894
"cg03539039",0.00411930487310729
"cg18382294",-0.0417809751679787
"cg00372692",0.0760025590964057
"cg12180372",-0.00318917790589036
"cg00153041",0.0191671177559442
"cg26647324",-0.0140089312821092
"cg08330224",0.0692382419995183
"cg20368124",0.0491347668909613
"cg15716757",-0.025022768322466
"cg17688460",-0.00687820366105396
"cg06998145",-0.00145904925333898
"cg22902505",0.0164174025362527
"cg22879270",-0.0114843764750444
"cg14334286",0.00540120680420771
"cg21903826",-0.00598749395310053
"cg04794662",0.0476898442885126
"cg13581752",0.0075769648506252
"cg10232190",0.00427403533877146
"cg01826444",-0.0261584223934873
"cg27173322",-0.00198025891997989
"cg18320188",0.000627980974669873
"cg11296782",-0.0209037965415612
"cg20737259",0.0104566682271522
"cg20566897",-0.0819081451239028
"cg17160925",-0.000441350635026719
"cg24083627",-0.021530825790649
"cg14377816",0.0139533339763074
"cg06045205",0.00408126451340249
"cg08924917",-0.0229815883314893
"cg21491711",-0.0157775472170844
"cg18584578",-0.0268869576079562
"cg12152867",0.0543079762844957
"cg05722981",0.0751800510300878
"cg24532400",0.00503164234916988
"cg18356330",-0.00699108932952396
"cg22686854",0.0334243677594705
"cg06242330",-0.0116439324432465
"cg05629982",-0.0229910673480933
"cg00714672",0.0224648781799901
"cg19404835",-0.0554789171559161
"cg26344233",-0.00323823414764745
"cg20773651",0.0551912396729704
"cg01207974",0.0403877063848226
"cg02525826",-0.120033990346229
"cg19780637",-0.00914165443372528
"cg05308309",0.000610018686109423
"cg02775765",-0.0341325390310306
"cg02954704",0.0417989654315463
"cg18272353",0.0236019893979116
"cg24867153",-0.0148091357269441
"cg04248042",0.00320278365646411
"cg00288598",0.16629417594659
"cg07889862",-0.0157583630562467
"cg17650050",0.00153916812116828
"cg09069138",0.0429705748161993
"cg25245569",-0.0182917945230299
"cg13808160",-0.000519841034821833
"cg18185189",-0.0166528769816573
"cg23303369",-0.0680098630754174
"cg19355325",0.0180536169135228
"cg11974977",0.000524071625603261
"cg19229422",0.0103772734069512
"cg21581733",-0.00114463649284004
"cg27394203",-0.00754842145574319
"cg08778123",-0.0163984317128276
"cg01818076",0.0170710458758582
"cg23671921",-0.00189284054644401
"cg03771133",0.0105446351053588
"cg00011346",0.0459544086310756
"cg08461576",-0.00878149023021402
"cg18861827",-0.01512470567473
"cg13845439",0.0548917908923529
"cg22898814",0.0332835863800044
"cg09466314",-0.00382094834069065
"cg21528273",-0.00262031738665458
"cg04039292",-0.0208011291450918
"cg18450054",-0.0351371249966563
"cg13719243",0.0722212292971177
"cg07224733",-0.013603761141667
"cg27347727",-0.000827762826619581
"cg00742920",0.0380292097371014
"cg01065156",-0.00917876980655653
"cg23606775",-0.0214101146187733
"cg16976875",0.00336780671511644
"cg10251936",-0.0330601811903022
"cg21776599",-0.0130603630657649
"cg17752846",-0.0085821374562829
"cg19220091",-0.00231066747789321
"cg19668278",-0.00762100821765731
"cg27354635",-0.0127278560547237
"cg16697004",-0.0792089375965477
"cg07628233",-0.00374710911236319
"cg13501507",-0.00101742335893128
"cg16764807",-0.0034382746462286
"cg26524256",-0.0128014161169117
"cg04106636",-0.0264718919633288
"cg08533773",0.046200022766408
"cg06181697",-0.0863056874256389
"cg18530766",-0.005500195737767
"cg10500581",0.00697965433412238
"cg09498704",0.00665981002173527
"cg17345036",0.0345284279345663
"cg23966329",-0.0012218009318255
"cg14865868",0.0512083987359883
"cg24803876",-0.0089320724271171
"cg08458338",-0.00986047933105172
"cg25841608",0.0449325261971619
"cg14508696",0.00544258680455451
"cg14670092",-0.0195525114754895
"cg07560035",-0.00579918509497736
"cg13516209",-0.0211117552011223
"cg00090782",0.0142151366373532
"cg07443287",0.0176268841947494
"cg07739257",-0.00868062717771302
"cg21001487",0.0349368426156683
"cg06192381",0.00757919676537112
"cg21984793",-0.00913268118755095
"cg04435084",-0.00354079672556708
"cg21440584",-0.03978096381814
"cg24460369",-0.000461162847303687
"cg12071544",-0.00626797136615648
"cg20316758",-0.02545547253167
"cg25325645",-0.0159173708684001
"cg07422669",-0.0551981913139292
"cg03131395",0.0111654081386839
"cg24869241",-0.00547825994319391
"cg08867155",-0.00729076256490636
"cg08734988",0.00461534849016497
"cg25726357",-0.0271911622859511
"cg04183638",-0.0137223987427472
"cg03092447",-0.0286201104373277
"cg03862290",-0.0257106465777143
"cg25913612",-0.00704529469601557
"cg06963308",-0.0209090395294945
"cg00646731",-0.0263600648017888
"cg04239629",-0.00113552427333944
"cg02386859",0.0685489769381483
"cg04232935",-0.066752990450926
"cg17048000",-0.0757136170060727
"cg13991908",0.0172867134317008
"cg21374324",-0.0375264095850456
"cg26619931",0.00386951095498005
"cg02037475",0.0205893096864788
"cg26838636",0.00931086525689975
"cg18953011",-0.0353520715694251
"cg20910746",-0.0587130102413712
"cg26807432",-0.0516253238742357
"cg16163981",-0.0280740702783591
"cg19812747",-0.0305038071163876
"cg17177602",-0.0064623636366381
"cg22941646",0.0934679180583746
"cg00239654",0.00757389504480729
"cg05878073",0.00263898075402391
"cg08906366",0.00517103175718769
"cg00073549",-0.0743236603189357
"cg26579653",-0.00261044811953426
"cg18810947",0.0114393121465864
"cg21427956",-0.00142114238214464
"cg11709662",0.00227828920151131
"cg12905114",0.000890968109021784
"cg21671607",0.0391903777639079
"cg17876443",0.00891664130051342
"cg16249355",0.0246886270851726
"cg06815614",-0.0149507203599107
"cg11634248",-0.0576907895845646
"cg01845764",-0.0891383813830018
"cg07961634",-0.0100354971365106
"cg17087499",-0.0596857182418125
"cg24530074",-0.0345014131681339
"cg05799013",-0.00335437852887169
"cg16294016",0.0333174386776476
"cg07795016",-0.018627122329538
