"gene","log2FC","pvalue","padj","pct.1","pct.2","method","contrast"
"Smad4",-0.631741971907743,5.08004861895235e-42,1.35942101043165e-37,0.4,0.568,"macrophage_FindMarkers","CLP vs Steady"
"Atp5l",0.850209095489278,5.34738360025924e-42,1.43095985142937e-37,0.495,0.356,"macrophage_FindMarkers","CLP vs Steady"
"Sos2",-0.759878967394815,5.40307218083283e-42,1.44586211559086e-37,0.228,0.382,"macrophage_FindMarkers","CLP vs Steady"
"Pten",-0.482888955285847,5.46935775264775e-42,1.46360013460854e-37,0.636,0.767,"macrophage_FindMarkers","CLP vs Steady"
"Ube3a",-0.471733112841798,8.44141390248006e-42,2.25892236030366e-37,0.554,0.693,"macrophage_FindMarkers","CLP vs Steady"
"Sf3b1",-0.292510253068249,1.05513683116026e-41,2.82354616018484e-37,0.817,0.893,"macrophage_FindMarkers","CLP vs Steady"
"Cops9",0.74285792140817,1.0753487024432e-41,2.877633127738e-37,0.649,0.546,"macrophage_FindMarkers","CLP vs Steady"
"Dclre1c",-0.439153074753006,1.13428509800337e-41,3.03534692225702e-37,0.528,0.662,"macrophage_FindMarkers","CLP vs Steady"
"Tgfb1",-0.396578402015577,1.19689635685428e-41,3.20289465094204e-37,0.736,0.822,"macrophage_FindMarkers","CLP vs Steady"
"Crip1",0.50720048856353,1.21823602810111e-41,3.25999961119857e-37,0.944,0.939,"macrophage_FindMarkers","CLP vs Steady"
"Srsf5",-0.360188046032326,1.23383631809255e-41,3.30174598721567e-37,0.797,0.881,"macrophage_FindMarkers","CLP vs Steady"
"Lncpint",-0.767833146289882,1.23565288162474e-41,3.3066071112278e-37,0.173,0.33,"macrophage_FindMarkers","CLP vs Steady"
"Tgfbr1",-0.692661286234937,1.38807041615076e-41,3.71447643361944e-37,0.342,0.495,"macrophage_FindMarkers","CLP vs Steady"
"Arid1b",-0.675847390662852,1.40876110115704e-41,3.76984470669623e-37,0.256,0.409,"macrophage_FindMarkers","CLP vs Steady"
"Rps3",0.232594387055583,1.42142005528303e-41,3.80372006793738e-37,0.953,0.957,"macrophage_FindMarkers","CLP vs Steady"
"Cox7b",0.616720673699173,1.48499475226016e-41,3.97384595704818e-37,0.716,0.651,"macrophage_FindMarkers","CLP vs Steady"
"Fam168b",-0.652155065534341,1.49074958181762e-41,3.98924588094396e-37,0.394,0.564,"macrophage_FindMarkers","CLP vs Steady"
"Eps15",-0.39854397168827,1.69484958585271e-41,4.53541749174186e-37,0.711,0.825,"macrophage_FindMarkers","CLP vs Steady"
"Chd9",-0.507551311138616,1.89366690588974e-41,5.06745264016094e-37,0.535,0.687,"macrophage_FindMarkers","CLP vs Steady"
"Ptp4a2",-0.324064834708635,1.90803883508332e-41,5.10591192268296e-37,0.847,0.908,"macrophage_FindMarkers","CLP vs Steady"
"Eef1b2",0.364262067990303,2.08498300461821e-41,5.57941452035833e-37,0.894,0.905,"macrophage_FindMarkers","CLP vs Steady"
"Zkscan3",-0.591561985846664,2.26810241942601e-41,6.06944207438402e-37,0.39,0.553,"macrophage_FindMarkers","CLP vs Steady"
"Hook3",-0.504792319839416,2.62444814669081e-41,7.0230232405446e-37,0.587,0.73,"macrophage_FindMarkers","CLP vs Steady"
"Ap2m1",0.564700606383702,3.14084162547725e-41,8.40489218977713e-37,0.763,0.741,"macrophage_FindMarkers","CLP vs Steady"
"Madd",-0.729807810847974,3.5124785135417e-41,9.39939250223758e-37,0.262,0.426,"macrophage_FindMarkers","CLP vs Steady"
"Fis1",0.636548176756696,3.65052122045892e-41,9.76879478594807e-37,0.692,0.631,"macrophage_FindMarkers","CLP vs Steady"
"Gm48838",-1.00761593429327,3.72732023808663e-41,9.97430895711982e-37,0.086,0.194,"macrophage_FindMarkers","CLP vs Steady"
"Sema6d",-0.909647319501378,4.32646427198152e-41,1.15776183918226e-36,0.205,0.368,"macrophage_FindMarkers","CLP vs Steady"
"Foxp1",-0.412923795220725,4.57763154430033e-41,1.22497420125477e-36,0.716,0.816,"macrophage_FindMarkers","CLP vs Steady"
"Hspa8",-0.241276154296872,4.85111225408989e-41,1.29815763919446e-36,0.928,0.96,"macrophage_FindMarkers","CLP vs Steady"
"Setx",-0.714295019860431,5.02879371933975e-41,1.34570519929532e-36,0.323,0.492,"macrophage_FindMarkers","CLP vs Steady"
"Heca",-0.681643481319478,5.08346340881319e-41,1.36033480819841e-36,0.277,0.432,"macrophage_FindMarkers","CLP vs Steady"
"Prdx2",0.533132162145697,5.3779991269843e-41,1.439152566381e-36,0.763,0.738,"macrophage_FindMarkers","CLP vs Steady"
"Zcchc24",-0.658247068872435,5.50888735147853e-41,1.47417825525565e-36,0.343,0.503,"macrophage_FindMarkers","CLP vs Steady"
"Atxn2",-0.735485240152786,5.56249175141462e-41,1.48852279267855e-36,0.26,0.42,"macrophage_FindMarkers","CLP vs Steady"
"Fcho2",-0.358297696146772,5.98120008269669e-41,1.60056914212963e-36,0.707,0.814,"macrophage_FindMarkers","CLP vs Steady"
"Mctp1",-0.756015802659792,6.80668302842463e-41,1.82146837840643e-36,0.308,0.485,"macrophage_FindMarkers","CLP vs Steady"
"Ino80d",-0.644340722098341,7.84283165864609e-41,2.09874175185369e-36,0.298,0.455,"macrophage_FindMarkers","CLP vs Steady"
"Itpkb",-0.634962357484256,9.04350372498509e-41,2.42004159680601e-36,0.315,0.464,"macrophage_FindMarkers","CLP vs Steady"
"Elmsan1",-0.714934808796802,9.97924913598835e-41,2.67044706879048e-36,0.245,0.4,"macrophage_FindMarkers","CLP vs Steady"
"Fxyd2",-0.565413643072426,1.17434974271988e-40,3.14255991151839e-36,0.549,0.688,"macrophage_FindMarkers","CLP vs Steady"
"Arhgef6",-0.453010885566569,1.39108144734981e-40,3.7225339531081e-36,0.512,0.658,"macrophage_FindMarkers","CLP vs Steady"
"Ago4",-0.861130024786015,1.52063085760573e-40,4.06920817495292e-36,0.147,0.28,"macrophage_FindMarkers","CLP vs Steady"
"Prpf4b",-0.311372660796448,1.52450256898279e-40,4.07956887459794e-36,0.648,0.764,"macrophage_FindMarkers","CLP vs Steady"
"Ccdc117",-0.991998157443843,1.76524588195896e-40,4.72379798012217e-36,0.113,0.237,"macrophage_FindMarkers","CLP vs Steady"
"Ppp1r12a",-0.500060396613035,1.86964806446933e-40,5.00317822051992e-36,0.55,0.698,"macrophage_FindMarkers","CLP vs Steady"
"Nsd3",-0.448728642790312,1.87802660668344e-40,5.02559919948488e-36,0.548,0.695,"macrophage_FindMarkers","CLP vs Steady"
"Zmym5",-0.637893716952822,2.00588975925454e-40,5.36776099576514e-36,0.304,0.458,"macrophage_FindMarkers","CLP vs Steady"
"Arhgef2",-0.518556325428639,2.06962906311357e-40,5.53832737289192e-36,0.434,0.585,"macrophage_FindMarkers","CLP vs Steady"
"Pkm",0.687256313080798,2.09463779343258e-40,5.60525073522559e-36,0.754,0.703,"macrophage_FindMarkers","CLP vs Steady"
"mt-Nd2",0.0876584499124897,2.28001414207864e-40,6.10131784420244e-36,0.993,0.993,"macrophage_FindMarkers","CLP vs Steady"
"Dock7",-0.637965725843515,2.32010391064817e-40,6.2085980648945e-36,0.285,0.443,"macrophage_FindMarkers","CLP vs Steady"
"Ubr3",-0.713084623762545,2.47472833535519e-40,6.62237302541048e-36,0.241,0.397,"macrophage_FindMarkers","CLP vs Steady"
"Ncoa3",-0.521806226966773,2.48722846849122e-40,6.65582338168249e-36,0.502,0.662,"macrophage_FindMarkers","CLP vs Steady"
"Ctdsp2",-0.629800167434583,2.94942365265058e-40,7.89265769449295e-36,0.405,0.57,"macrophage_FindMarkers","CLP vs Steady"
"Xrn1",-0.569414896026449,3.15924520697781e-40,8.45414017387263e-36,0.386,0.544,"macrophage_FindMarkers","CLP vs Steady"
"Tns1",-0.551536812927318,3.7023419236011e-40,9.90746698755655e-36,0.456,0.604,"macrophage_FindMarkers","CLP vs Steady"
"Il10ra",-0.427627065667485,3.79299453574508e-40,1.01500533776538e-35,0.529,0.663,"macrophage_FindMarkers","CLP vs Steady"
"Cstb",0.592527918338511,3.92372402475914e-40,1.04998854902555e-35,0.719,0.674,"macrophage_FindMarkers","CLP vs Steady"
"Myh10",-0.986572689177886,3.94789159043709e-40,1.05645578960096e-35,0.187,0.343,"macrophage_FindMarkers","CLP vs Steady"
"Peak1",-0.568648315674505,4.51349833103415e-40,1.20781215338474e-35,0.42,0.578,"macrophage_FindMarkers","CLP vs Steady"
"Epc2",-0.546532755291605,4.78689022333562e-40,1.28097182376461e-35,0.345,0.496,"macrophage_FindMarkers","CLP vs Steady"
"Gm45222",-0.821118561390737,5.46132936605262e-40,1.46145173835568e-35,0.162,0.307,"macrophage_FindMarkers","CLP vs Steady"
"Crk",-0.594413490950413,5.75523409323546e-40,1.54010064334981e-35,0.394,0.567,"macrophage_FindMarkers","CLP vs Steady"
"Marf1",-0.602452721146057,6.08513271092988e-40,1.62838151344483e-35,0.291,0.447,"macrophage_FindMarkers","CLP vs Steady"
"Evi2a",0.522975321062893,6.4548912831353e-40,1.72732890736701e-35,0.777,0.726,"macrophage_FindMarkers","CLP vs Steady"
"Gm45221",-0.617649124864909,6.75888960281458e-40,1.80867885771318e-35,0.234,0.392,"macrophage_FindMarkers","CLP vs Steady"
"Pdzd8",-0.759919584895693,8.36736846413575e-40,2.23910780100273e-35,0.227,0.378,"macrophage_FindMarkers","CLP vs Steady"
"Iqsec1",-0.750485446633889,8.37084348409491e-40,2.2400377163438e-35,0.197,0.338,"macrophage_FindMarkers","CLP vs Steady"
"Zfp318",-0.872565469407933,8.93241642465403e-40,2.39031463523742e-35,0.222,0.382,"macrophage_FindMarkers","CLP vs Steady"
"Gm38042",-0.674502341548809,9.37112572170555e-40,2.50771324312841e-35,0.178,0.303,"macrophage_FindMarkers","CLP vs Steady"
"Cep68",-0.842715692271822,9.64708458559232e-40,2.5815598351045e-35,0.199,0.35,"macrophage_FindMarkers","CLP vs Steady"
"Zyg11b",-0.761657100955098,1.09950059410917e-39,2.94226358983613e-35,0.189,0.325,"macrophage_FindMarkers","CLP vs Steady"
"Nfatc1",-0.666590637443565,1.19460652761116e-39,3.19676706788746e-35,0.328,0.494,"macrophage_FindMarkers","CLP vs Steady"
"Ecpas",-0.614577047191894,1.28133024719655e-39,3.42883974149798e-35,0.311,0.461,"macrophage_FindMarkers","CLP vs Steady"
"Baz2b",-0.510794124199737,1.44114664702446e-39,3.85650842743746e-35,0.505,0.658,"macrophage_FindMarkers","CLP vs Steady"
"Eif3h",0.47483138168261,1.45324099968382e-39,3.8888729151539e-35,0.801,0.776,"macrophage_FindMarkers","CLP vs Steady"
"Cep170",-0.545613807796216,1.49681312401657e-39,4.00547191986833e-35,0.501,0.662,"macrophage_FindMarkers","CLP vs Steady"
"Ktn1",-0.532162539497592,1.55581080702808e-39,4.16334971960713e-35,0.424,0.583,"macrophage_FindMarkers","CLP vs Steady"
"Soga1",-1.11127591186781,1.67446513960481e-39,4.48086871358247e-35,0.119,0.255,"macrophage_FindMarkers","CLP vs Steady"
"Cbx4",-0.646639998338957,2.63934811555279e-39,7.06289555721927e-35,0.243,0.388,"macrophage_FindMarkers","CLP vs Steady"
"Ubr5",-0.663484420364238,2.6450018406894e-39,7.07802492568484e-35,0.374,0.544,"macrophage_FindMarkers","CLP vs Steady"
"Ndufa5",0.716738767348926,2.80499679885757e-39,7.50617143374287e-35,0.576,0.478,"macrophage_FindMarkers","CLP vs Steady"
"Zmiz1",-0.411777505107632,2.97707033222508e-39,7.96664020903431e-35,0.567,0.711,"macrophage_FindMarkers","CLP vs Steady"
"Nfatc2",-0.655767049828254,3.1303890748523e-39,8.37692116430475e-35,0.339,0.498,"macrophage_FindMarkers","CLP vs Steady"
"Gna15",-0.779635870471981,3.45818915274189e-39,9.25411417273729e-35,0.257,0.426,"macrophage_FindMarkers","CLP vs Steady"
"Kdm3a",-0.756291133548707,3.64929121739763e-39,9.76550329775607e-35,0.181,0.319,"macrophage_FindMarkers","CLP vs Steady"
"Rnf216",-0.554223279178796,3.8789585951273e-39,1.03800932005607e-34,0.393,0.552,"macrophage_FindMarkers","CLP vs Steady"
"Gm45220",-0.760069903247601,3.95431305460826e-39,1.05817417341317e-34,0.15,0.278,"macrophage_FindMarkers","CLP vs Steady"
"Phf2",-0.732037897034648,4.05283931420232e-39,1.08453980048054e-34,0.163,0.286,"macrophage_FindMarkers","CLP vs Steady"
"Map3k2",-0.506497824890839,4.52483803299789e-39,1.21084665763024e-34,0.315,0.459,"macrophage_FindMarkers","CLP vs Steady"
"Adcy7",-0.464293350971765,4.64205596924802e-39,1.24221417737077e-34,0.446,0.6,"macrophage_FindMarkers","CLP vs Steady"
"Parp14",-0.575825694563395,5.05149265231781e-39,1.35177943376025e-34,0.537,0.687,"macrophage_FindMarkers","CLP vs Steady"
"Frmd4a",-0.589726294542958,5.11214314635321e-39,1.36800950596412e-34,0.337,0.484,"macrophage_FindMarkers","CLP vs Steady"
"Ylpm1",-0.767876553382035,5.4145475530764e-39,1.44893292520324e-34,0.266,0.429,"macrophage_FindMarkers","CLP vs Steady"
"Slc43a2",-0.505763463577561,5.7915185889588e-39,1.54981037440537e-34,0.576,0.712,"macrophage_FindMarkers","CLP vs Steady"
"Uvrag",-0.457472852874227,6.11850172514224e-39,1.63731106164806e-34,0.499,0.637,"macrophage_FindMarkers","CLP vs Steady"
"Tnks",-0.743633638159888,6.55871276215461e-39,1.75511153515257e-34,0.244,0.391,"macrophage_FindMarkers","CLP vs Steady"
"Zzef1",-0.614106810666903,6.63702841698488e-39,1.77606880438515e-34,0.29,0.444,"macrophage_FindMarkers","CLP vs Steady"
"Exoc6b",-0.610554996891259,6.83955481483056e-39,1.83026486844866e-34,0.304,0.457,"macrophage_FindMarkers","CLP vs Steady"
"Emp3",0.37858632351772,6.91310926466595e-39,1.84994803922461e-34,0.914,0.904,"macrophage_FindMarkers","CLP vs Steady"
"Celf2",-0.348238622635111,7.41924899296925e-39,1.98539103051857e-34,0.716,0.816,"macrophage_FindMarkers","CLP vs Steady"
"Arhgap5",-0.615201616296348,7.67476656359539e-39,2.05376753241813e-34,0.366,0.515,"macrophage_FindMarkers","CLP vs Steady"
"Ostf1",0.386913822673553,1.09896341707975e-38,2.94082610410542e-34,0.831,0.821,"macrophage_FindMarkers","CLP vs Steady"
"Tmem87b",-0.523517468823951,1.28415211056758e-38,3.43639104787883e-34,0.388,0.532,"macrophage_FindMarkers","CLP vs Steady"
"Mgea5",-0.6227334365285,1.28602048860406e-38,3.44139082750446e-34,0.379,0.539,"macrophage_FindMarkers","CLP vs Steady"
"Lbr",-0.477415174021798,1.35517426766299e-38,3.62644634026616e-34,0.375,0.527,"macrophage_FindMarkers","CLP vs Steady"
"Tug1",-0.68970136760153,1.4741489698513e-38,3.94482264332209e-34,0.254,0.413,"macrophage_FindMarkers","CLP vs Steady"
"H2-D1",0.24813165912439,1.53740703456647e-38,4.11410122449987e-34,0.965,0.967,"macrophage_FindMarkers","CLP vs Steady"
"Retnla",-1.67734828322859,1.54914296452116e-38,4.14550657305861e-34,0.128,0.254,"macrophage_FindMarkers","CLP vs Steady"
"Trem2",-0.40179288615036,1.78685120249869e-38,4.7816138178865e-34,0.521,0.679,"macrophage_FindMarkers","CLP vs Steady"
"Arid4b",-0.535098331352891,1.83545437118898e-38,4.91167589730171e-34,0.43,0.57,"macrophage_FindMarkers","CLP vs Steady"
"Plekhg3",-0.720058445082879,1.86847660687536e-38,5.00004339999845e-34,0.228,0.378,"macrophage_FindMarkers","CLP vs Steady"
"Tcf20",-0.702887536627022,2.31263802087022e-38,6.1886193438487e-34,0.194,0.329,"macrophage_FindMarkers","CLP vs Steady"
"Ndufb9",0.513740381624655,2.40541121294224e-38,6.43688040583344e-34,0.769,0.725,"macrophage_FindMarkers","CLP vs Steady"
"Mtmr3",-0.593824788176704,2.52852724443686e-38,6.76633890611304e-34,0.243,0.381,"macrophage_FindMarkers","CLP vs Steady"
"Chmp2a",0.497016288554053,2.59226953752549e-38,6.93691328241822e-34,0.763,0.727,"macrophage_FindMarkers","CLP vs Steady"
"Zfp451",-0.64404674963251,2.64974535589593e-38,7.09071857237751e-34,0.251,0.396,"macrophage_FindMarkers","CLP vs Steady"
"Dop1a",-0.722056867810032,2.70563332648252e-38,7.24027478166723e-34,0.184,0.317,"macrophage_FindMarkers","CLP vs Steady"
"Smarca2",-0.667230190718345,2.72460194929645e-38,7.29103481631729e-34,0.336,0.5,"macrophage_FindMarkers","CLP vs Steady"
"Sbno1",-0.500674183508941,3.08904271058206e-38,8.2662782935176e-34,0.469,0.618,"macrophage_FindMarkers","CLP vs Steady"
"Park7",0.520050689458234,3.12773927623174e-38,8.36983030319613e-34,0.752,0.714,"macrophage_FindMarkers","CLP vs Steady"
"Gm37082",-0.845818145610423,3.86412251404288e-38,1.03403918475787e-33,0.142,0.282,"macrophage_FindMarkers","CLP vs Steady"
"Tbca",0.572357847859609,4.66030057473267e-38,1.24709643379846e-33,0.707,0.646,"macrophage_FindMarkers","CLP vs Steady"
"Pik3c2a",-0.667895740345038,4.89030511138712e-38,1.30864564780719e-33,0.334,0.508,"macrophage_FindMarkers","CLP vs Steady"
"Nf1",-0.925864754470382,4.95493581071895e-38,1.32594082294839e-33,0.19,0.349,"macrophage_FindMarkers","CLP vs Steady"
"Fam168a",-0.558507953428146,5.04647602715518e-38,1.35043698486673e-33,0.295,0.435,"macrophage_FindMarkers","CLP vs Steady"
"Eef1d",0.464947271806595,6.31460616801201e-38,1.68978861056001e-33,0.796,0.781,"macrophage_FindMarkers","CLP vs Steady"
"Spcs1",0.565959705885461,6.50506620130722e-38,1.74075571546981e-33,0.702,0.649,"macrophage_FindMarkers","CLP vs Steady"
"Pip4k2a",-0.377537140401817,6.50710664736113e-38,1.74130173883384e-33,0.676,0.775,"macrophage_FindMarkers","CLP vs Steady"
"Txnip",-0.291495642662945,6.55325252622806e-38,1.75365037601863e-33,0.891,0.937,"macrophage_FindMarkers","CLP vs Steady"
"Trrap",-0.619895225758885,7.01411473941063e-38,1.87697710426629e-33,0.244,0.397,"macrophage_FindMarkers","CLP vs Steady"
"Qser1",-0.986488951407459,9.75093807232278e-38,2.60935102815358e-33,0.157,0.301,"macrophage_FindMarkers","CLP vs Steady"
"Rilpl2",0.841014330640996,1.14770426780945e-37,3.0712566206581e-33,0.463,0.355,"macrophage_FindMarkers","CLP vs Steady"
"Ttn",-1.15739003930404,1.15590367868247e-37,3.0931982441543e-33,0.072,0.165,"macrophage_FindMarkers","CLP vs Steady"
"Rtraf",0.635642289925566,1.18583550857108e-37,3.1732958209362e-33,0.66,0.594,"macrophage_FindMarkers","CLP vs Steady"
"Icosl",-0.751480764265068,1.51281233861346e-37,4.04828581812963e-33,0.176,0.319,"macrophage_FindMarkers","CLP vs Steady"
"Sp3",-0.610802238629629,1.58739452630583e-37,4.24786775239439e-33,0.472,0.639,"macrophage_FindMarkers","CLP vs Steady"
"Hnrnpu",-0.312643011534592,2.06602119206362e-37,5.52867270996226e-33,0.827,0.902,"macrophage_FindMarkers","CLP vs Steady"
"Ost4",0.401111405972605,2.25800666199491e-37,6.04242582749837e-33,0.779,0.755,"macrophage_FindMarkers","CLP vs Steady"
"Plekho1",-0.351888622440107,2.34235428266879e-37,6.26814006042167e-33,0.68,0.801,"macrophage_FindMarkers","CLP vs Steady"
"Pdia3",0.412754070518444,2.38483838483268e-37,6.38182751781224e-33,0.875,0.876,"macrophage_FindMarkers","CLP vs Steady"
"Tnrc6b",-0.511639947470473,2.58351822773156e-37,6.91349477740967e-33,0.425,0.578,"macrophage_FindMarkers","CLP vs Steady"
"Tob1",-0.783425273970594,3.68225168114928e-37,9.85370549875548e-33,0.247,0.403,"macrophage_FindMarkers","CLP vs Steady"
"Lyst",-0.67508121930511,3.83271430763049e-37,1.02563434872192e-32,0.156,0.285,"macrophage_FindMarkers","CLP vs Steady"
"Abcc1",-0.666681530973907,3.99184853011024e-37,1.0682186666575e-32,0.285,0.446,"macrophage_FindMarkers","CLP vs Steady"
"Msl2",-0.650654103685411,4.03769383428109e-37,1.08048687005362e-32,0.273,0.426,"macrophage_FindMarkers","CLP vs Steady"
"Pgam1",0.849604671259487,4.16439697969611e-37,1.11439263176668e-32,0.596,0.519,"macrophage_FindMarkers","CLP vs Steady"
"Hipk2",-0.676485158122739,4.47259745359997e-37,1.19686707858335e-32,0.236,0.382,"macrophage_FindMarkers","CLP vs Steady"
"Vav2",-0.924167654297313,4.66505529636293e-37,1.24836879730672e-32,0.136,0.27,"macrophage_FindMarkers","CLP vs Steady"
"Clasp2",-0.652419415127743,5.0431142189512e-37,1.34953736499134e-32,0.303,0.469,"macrophage_FindMarkers","CLP vs Steady"
"Cic",-0.506786268846392,5.22627246044077e-37,1.39855051041395e-32,0.389,0.534,"macrophage_FindMarkers","CLP vs Steady"
"Rnf213",-0.668525361152227,5.28358213765873e-37,1.41388658003748e-32,0.375,0.533,"macrophage_FindMarkers","CLP vs Steady"
"Map3k11",-0.601797573250655,5.29875105464442e-37,1.41794578222285e-32,0.32,0.478,"macrophage_FindMarkers","CLP vs Steady"
"Ints6",-0.783091178935563,5.42520384154774e-37,1.45178454799818e-32,0.208,0.362,"macrophage_FindMarkers","CLP vs Steady"
"Kpna4",-0.448009787090937,6.312417493619e-37,1.68920292129245e-32,0.504,0.652,"macrophage_FindMarkers","CLP vs Steady"
"Cmip",-0.475813286427002,6.48968573197258e-37,1.73663990187586e-32,0.422,0.577,"macrophage_FindMarkers","CLP vs Steady"
"Sh3pxd2a",-0.718587831695672,6.59071293663961e-37,1.76367478184476e-32,0.217,0.367,"macrophage_FindMarkers","CLP vs Steady"
"Stag1",-0.465959764519186,8.23133182510248e-37,2.20270439639742e-32,0.48,0.632,"macrophage_FindMarkers","CLP vs Steady"
"Ptpn6",0.547238526780048,8.46382595053671e-37,2.26491982436362e-32,0.786,0.76,"macrophage_FindMarkers","CLP vs Steady"
"Tmem245",-0.791473096357766,8.6741575561995e-37,2.32120456203899e-32,0.182,0.32,"macrophage_FindMarkers","CLP vs Steady"
"Tma7",0.489805239032555,8.96607443399565e-37,2.39932151853724e-32,0.766,0.733,"macrophage_FindMarkers","CLP vs Steady"
"Mib1",-0.705028465470591,9.54777866978115e-37,2.55498557203343e-32,0.291,0.453,"macrophage_FindMarkers","CLP vs Steady"
"Cmklr1",-0.511467569466724,9.68325353150078e-37,2.59123864502961e-32,0.418,0.564,"macrophage_FindMarkers","CLP vs Steady"
"Wipf1",-0.486858329789176,9.70763989143684e-37,2.5977644349485e-32,0.483,0.628,"macrophage_FindMarkers","CLP vs Steady"
"Iqgap1",-0.278928990388657,1.00186850116575e-36,2.68100010911956e-32,0.876,0.926,"macrophage_FindMarkers","CLP vs Steady"
"Rps27l",0.493049161464249,1.1088369316238e-36,2.96724762902528e-32,0.789,0.762,"macrophage_FindMarkers","CLP vs Steady"
"H2afj",0.614484891540239,1.12334164330676e-36,3.0060622374889e-32,0.677,0.607,"macrophage_FindMarkers","CLP vs Steady"
